青皮,麦芽,山楂
青皮,柴胡,香附
鸡内金,山楂,麦芽
炒山楂,麦芽,神曲
炒山楂,香附,麦芽
莱菔子,内经,神曲
白术,山药,内经
山药,白术,内经
山药,青皮,内经
生首乌,草决明,生山楂
