1,阿胶 糯米 红糖 
1,艾叶 粳米 红糖 
1,艾叶 生姜 鸡蛋 
1,生地 丹参 益母草 乌贼骨 茜草 旱莲草 炒蕲艾 
1,白茅根 龙骨 牡蛎 三七 白芨 大黄 藕节炭 
1,活鲤鱼 苎麻根 糯米 葱 姜 油 盐 
1,夏枯草 槐花 连翘 甘草 红花 金银花 
1,乳香 没药 三七 象皮 龙骨 儿茶 石膏 
1,大黄 郁金 降香 三七 当归 牛膝 
1,芍药 当归 黑附子lt;炮裂 去皮 黄芩 白术 甘草 阿胶 地黄 
1,蚕豆花 
1,晚蚕蛾 白芷 当归 陈石灰 
1,生地 龟版 石膏 龙齿 石斛 花粉 丹皮 羚羊角 沙参 白芍 
1,苍术 地榆 
1,苍术 陈皮 黄柏 黄连 连翘 黄芩 
1,石榴皮 
1,臭椿白皮 苍术 枳壳 
1,真胆矾不拘多少 
1,侧柏叶 人参 荆芥 
1,人参 白术 三七 五味子 
1,地黄苗 地菘 青蒿 苍耳苗 芍药 艾叶 
1,石灰 刺蓟 马齿 韭 百草霜 
1,地黄汁200毫升 生姜汁100毫升 黄牛乳200毫升 藕汁200毫升 胡桃仁 干柿 枣仁 清酒200毫升 黄明胶 秦艽末 杏仁 
1,百合 熟地 玄参 骨皮 贝母 兜铃 当归 紫菀 白芍 沙参 寸冬 桔梗 甘草 
1,白蔹 白及 白芷 碧芦皮 
1,鲜白荷花瓣 
1,白芷 地黄 当归 白蔹 芎藭 川椒 黑附子 甘草 
1,白术 人参 茯苓 黄耆 山药 百合 甘草 前胡 柴胡 
1,白及粉 糯米 枣仁 蜂蜜 
1,白及 白蔹 乌鱼骨 紫参 黄芩 龙骨 
1,侧柏叶 
1,柏叶 干姜 艾叶 党参 白术 炙草 阿胶 三七 
1,地黄 小蓟 人参 蒲黄 当归 芎藭 乌梅 
1,蒲黄 螺儿清 
1,荷叶 石斛 大小蓟 香墨 甘草 白芍 丹皮 藕节 黄芩 百合 栀子 陈皮 棕榈炭 贝母 生地1.25干克 竹茹 
1,铁树叶 鲜荷叶 侧柏叶 大蓟 生地炭 荷叶炭 棕榈炭 橘络 石斛 甘草 陈皮 丹皮 生地 贝母 黄芩 百合 木通 香墨 
1,墨面 红花 冰片 麝香 熊胆 冰糖 阿胶 
1,石灰 地菘苗 细辛 旋覆根 新葛叶 青蒿 麦门冬苗 猪膏 
1,五倍子 白芷 石灰 堇泥 
1,槐角 当归 生地 黄芩 黄柏 侧柏叶 枳壳 地榆 荆芥 防风 黄连 川芎 生姜 乌梅 
1,乳香 没药 羌活 紫苏 细辛 乌药 麝香半字 蛇含石 厚桂 白芷 降香 当归 苏木 檀香 龙骨 天南星 丹参 寄生尾 花蕊石 
1,多年老石灰 血竭 松香 乳香 没药 
1,黄芩 
1,大人参 
1,狗脊 明矾 血竭 
1,黄耆 当归 三七 茯苓 丹皮 
1,白芍 当归 荆芥 三七 
1,生地炭 当归 黄芩 地榆 栀子 生白芍 升麻 槐花 侧柏炭 乌梅 生阿胶 芥穗 黄连 
1,地黄 当归 黄酒 
1,黄连 槐花 苍术 甘草 白术 厚朴 枳壳 陈皮 藿香 当归 
1,生地 白芷 白芍 川芎 当归 蒲黄 阿胶 小蓟根 
1,晚蚕蛾不以多少 
1,似锦 倚松子 豫吞 半两铜钱 
1,地菘苗 石灰末 旋覆苗 葛叶 青蒿苗 麦门冬苗 
1,阿胶 糯米 
1,反鼻 蒲黄 半 
1,女贞子 墨旱莲 
1,风化石灰末 干姜 生栗子末 白药末 
1,防风 秦艽 当归 川芎 生地 白芍 茯苓 连翘 槟榔 甘草 栀子 地榆 枳壳 槐角 白芷 苍术 
1,茯苓 黄芩 栀子 皮硝 赤石脂 升麻 紫菀 生麦门冬 竹叶 香豉 石膏 地黄 
1,番泻叶 
1,地松 地黄苗 青蒿 苍耳苗 芍药 石灰 生艾汁 黄丹 
1,党参 白术 茯苓 柴胡 白芍 蒲黄 血余炭 艾碳 
1,地榆 蒲黄 生槐角 大黄 
1,蓍草 七叶一枝花 高良姜 枯矾 木香 肉桂 
1,皂矾 西洋参 海马 肉桂 枣仁 核桃仁 
1,桑叶 桑白皮 地骨皮 甘草 生地 地榆 枇杷叶 紫菀 黄芩 黛蛤散 
1,桑叶 地骨皮 甘草 生地 地榆 枇杷叶 紫菀 黄芩 黛蛤散 
1,党参 熟地 杜仲 川断 干姜炭 鹿角霜 十灰散 
1,乌贼 甘松 草叩 川楝 元胡 生麦芽 贝母 生草 
1,苋菜 甘草 旱莲草 蜂蜜10毫升 
1,人参 当归 川芎 荆芥 干姜 熟地 
1,滑石 甘草 朱砂面 雄黄 冰片 
1,黄芪 巴戟天 川断 当归 白芍 熟地 侧柏叶 艾叶 
1,黄芩 白芍 龟版 黄柏 椿树根皮 香附 
1,人参 熟地 茱萸 白术 麦冬 甘草 丹皮 
1,人参 黄耆 归身 甘草 煨姜 枣仁 白芍 
1,白及 旱莲草 侧柏叶 地榆 
1,大黄 巴豆 半两钱 羊胫炭 
1,矾金 半夏 风化石灰 
1,黄连 茱萸 
1,生地 荆芥 
1,黄芩 
1,甘草 地黄 白术 黑附子 阿胶 黄芩 灶中黄土 
1,甘草 地黄 白术 黑附子 阿胶 黄芩 灶中黄土 
1,羚羊角 牡蛎 石斛 麦冬 南沙参 贝母 夏枯草4 丹皮 荆芥 薄荷 茜草 牛膝 白茅根 藕5大片 
1,新鲜荷叶 粳米 冰糖 
1,荷叶 藕节 大蓟 小蓟 知母 黄芩 地黄 棕榈 栀子 白茅根 玄参 白芍 当归 香墨 
1,荷叶 藕节 大小蓟 知母 黄芩 生地 棕榈炭 栀子 香墨 白茅根 玄参 白芍 当归 
1,花蕊石 丹参 
1,花蕊石 
1,胡粉 麝香 
1,琥珀 鳖甲 京三棱 延胡索 没药 大黄 
1,新石灰 韭菜 苎麻叶 小秦王草 
1,古窑石灰 紫矿 
1,多年陈石灰 鸡子清 
1,乳香 没药 
1,槐角 地榆 黄芩 枳壳 当归 防风 
1,槐角 地榆 当归 防风 黄芩 枳壳 
1,炒槐角 枳壳 陈皮 甘草 
1,槐花 槐角 生地 黄连 银花 黄柏 滑石 当归 升麻 柴胡 枳壳 黄芩 甘草 
1,槐花 柏叶 荆芥 枳壳 
1,苍术 厚朴 陈皮 当归 枳壳 槐花 甘草 乌梅 
1,槐花 栀子 
1,槐花 百草霜 
1,槐花 柏叶 荆芥 枳壳 
1,槐花 地榆 金银花 茵陈 茯苓 甘草 贝母 白芷 桔梗 
1,旱莲草 枣仁 
1,旱莲草 
1,生赭石 半夏 蒌仁 生杭芍 竹茹 牛蒡 甘草 
1,花蕊石 三七 血余炭 
1,丹参 赤芍 茜草 三七 降香 
1,鸡冠花 米酒 
1,石灰 韭菜叶 
1,漂冬丹 石膏 
1,石灰 地菘苗 细辛 旋覆根 葛叶 猪膏 青蒿 麦门冬苗 益母苗不拘多少 
1,老松香不拘多少 
1,龙骨 生白矾 熟白矾 生五倍子 熟五倍子 乳香 没药 无名异 
1,钓掉根 当归 芎? 地黄 续断 鹿茸 龙骨 
1,龙骨 乳香 没药 白矾 无名异 五倍子 
1,天门冬 紫菀茸 葳蕤 生地 麦冬肉 白芍 百合 款冬花 知母 山药 陈皮 贝母 茜草 
1,银末 血竭 发灰 人指甲 珍珠 
1,嫩老鼠 不拘多少 韭菜根与老鼠一般多 
1,马前子 枳壳 
1,龙眼核 
1,松香 夏果 刘寄奴 
1,白芍 当归 荆芥 黑栀 红花 柴胡 甘草 
1,当归 川芎 白芍 地黄 黄连 2.4克 2.1克 2.1克 2.4克 1.5克 1.8克 1.8克 
1,阿胶 艾叶 当归 川芎 白芍 熟地 蒲黄 黄连 黄芩 生地 栀子 地榆 白术 甘草 
1,丹砂 草乌 麝香 生乌豆 
1,金银花 连翘 犀角粉 射干 板蓝根 花粉 京赤芍 丹皮 生山栀 焦山栀 干芦根 淡竹叶 
1,小蓟 童便 墨汁 藕汁100毫升 沉香 
