1,苍术 厚朴 陈皮 甘草 桑白皮 
1,厚朴 苍术 甘草 陈皮 
1,羊肉1脚子 草果 良姜 
1,人参 芍药 川芎 甘草 茯苓 白术 木通 陈皮 黄耆 糯米 
1,茯神 远志 人参 白术 茯苓 陈皮 贝母 甘草 紫菀 阿胶 五味子 当归 地黄 芍药 地黄 天门冬 麦门冬 菟丝子 枸杞 黄柏 茱萸 知母 
1,枣仁 陈皮 竹叶 
1,枣仁 木香 
1,人参 茯苓 白术 枳实 当归 山楂 谷芽 陈皮 豆蔻 青皮 木香 姜连 
1,肉桂 厚朴 干姜 甘草 肉豆蔻 黑附子 丁香 胡椒 木香 萆茇 神曲 茯苓 白术 麦糵 人参 白豆蔻 诃子 
1,丁香 良姜 藿香 甘草 
1,人参 川姜 桂 山药 白术 茯苓 缩砂仁 胡椒 扁豆 神曲 麦糵 
1,人参 白术 枳实 陈皮 青皮 茯苓 半夏 谷芽 山楂 黄连 木香 白豆蔻 
1,人参 白术 枳实 陈皮 广青皮 茯苓 半夏 谷芽 山楂 黄连 木香 白蔻仁 
1,地骨皮 五加皮 桑白皮 干姜皮 大腹皮 白鲜皮 丹皮 赤苓皮 冬瓜皮 扁豆 槿皮 
1,地骨皮 五加皮 丹皮 大腹皮 槿皮 桑白皮 白藓皮 茯苓 冬瓜皮 扁豆 干姜皮 
1,肉苁蓉 黑附子 木鳖子 天南星 白附子 覆盆子 菟丝子 赤小豆 骨碎补 何首乌 川乌 甘草 川椒 地龙 防风 羊膝 草薢 羌活 狗脊 人参 黄芪 白术 茯苓 白酒 
1,冬麻子 薏仁 粳米 
1,党参 黄耆 升麻 桂圆肉 生地 熟地 当归 紫河车 
1,白术 麦门冬 
1,党参 绵黄耆 于潜术 桂园肉 
1,柴胡 当归 白芍 白术 茯苓 甘草 薄荷 生姜 丹皮 栀子 龙胆草 
1,丹皮 山栀 
1,党参 黄芪 白术 茯苓 山药 薏仁 麦冬 何首乌 枣仁 山楂 炒麦芽 桑枝 
1,半夏 陈皮 茯苓 甘草 
1,陈皮 甘草 
1,苍术 白术 茯苓皮 薏仁 金银花 牛膝 
1,苍术 白术 破故纸 茱萸 厚朴 广皮 神曲 
1,人参 元参 熟地 当归 酒白芍 旱莲草 麦门冬 车前子 
1,飞廉草 匾蓄 凤尾草 茯苓 菟丝子 熟地 
1,黑附子 党参 白术 干姜 甘草 
1,栗子 枣仁 胡桃 柿饼 
1,麻黄 防风 苍术 白术 
1,防己 甘草 白术 黄耆 
1,防己 黄耆 桂枝 茯苓 甘草 
1,茯苓细粉 米粉 白糖等份 
1,茯苓粉 车前子 粳米 白糖 
1,茯苓粉 粳米 枣仁 
1,茯苓 粳米 
1,鸡肝 茯苓 
1,茯苓 白术 
1,茯苓 桂枝 白术 甘草 
1,茯苓 白术 戎盐 
1,茯苓粉 粳米 枣仁 白糖 
1,香附 槟榔 乌药 白芷 茯苓 桔梗 玄胡 枳壳 五灵脂 苏子 山楂 郁金 车前 黄芩 菊花 木通 莱菔 赤苓 泽泻 陈皮 柴胡 扁豆 砂仁 枳实 大麦芽 防风 干葛 苍术 木香 薄荷 白术 栀子 赤小豆 丁香 肉豆蔻 羌活 沉香 小麦 
1,藿香 佩兰 苍术 陈皮 茯苓 泽泻 白鲜皮 地肤子 
1,莲肉 风栗 茯苓 山药 白术 麦芽 黄精 茱萸 天冬 枣仁 福橘 京柿 
1,山药 芡实 莲子 党参 苡米 扁豆 山楂 白术 麦芽 茯苓 白糖 苯甲酸钠 蛋白干 
1,苦楝根皮 雷丸 鹤虱 使君子肉 槟榔 百部 花椒 乌梅肉 胡连 大黄 神曲 鸡内金 
1,党参 白术 陈皮 茯苓 山药 建莲肉 薏仁 扁豆 芡实 糯米 粳米 
1,神曲 黄连 肉豆蔻 使君子 麦蘖 槟榔 
1,人参 白术 茯苓 黄连 黄连 使君子 神曲 麦芽 山植肉 甘草 芦荟 
1,白术 茯苓 厚朴 麦冬 扁豆 芡实 枳实 麦芽 神曲 莲肉 胡连 山楂 鸡内金 黄连 陈皮 黄耆 蓼实 甘草 丹皮 
1,肉豆蔻 使君子仁 麦芽 黄连 神曲 槟榔 木香 白术 山楂 枳实 
1,炒冬术 使君子肉 山楂 山药 芡实 陈皮 黄连 焦麦芽 茯苓 炒米仁 泽泻 神曲 扁豆 藿香 
1,炒青蒿 芜荑 焦楂 青皮 百部 炒白芍 白术 胡连 木香 炒麦芽 槟榔 石斛 生草 洋榧肉 
1,黄连 神曲 使君子仁 肉豆蔻 麦糵 木香 槟榔 
1,陈皮 甘草 蓬术 厚朴 枳实 连翘 香附 山楂 神曲 卜子 龙胆草 青皮子 黄连 白术 槟榔 
1,人参 白术 陈皮 茯苓 甘草 青皮 缩砂仁 木香 山药 莲肉 使君子 山楂 神曲 
1,人参 枣仁 枸杞 熟地 干姜 白术 生黄耆 当归 山萸 故纸 核桃仁 生白芍 肉桂 
1,天南星 半夏 瓜蒌仁 白术 黄连 香附 陈皮 茯苓 莱菔 糖球子 紫苏 黄芩 枳实 甘草 
1,陈皮 厚朴 苍术 郁金 缩砂 竹茹 菖蒲 
1,半夏 晋州绛矾 丁皮 草豆蔻 生姜 
1,干姜 拣参 草豆蔻 甘草 官桂 芍药 陈皮 白术 黑附子 益智仁 
1,人参 当归 白芍 紫菀 黄耆 麦门冬 五味子 甘草 
1,巨胜子 枸杞 何首乌 冬青 破故纸 山萸 巴戟 桑叶 柏子仁 蛇床子 川椒 
1,党参 白术 茯苓 白芍 归身 地骨皮 丹皮 砂仁 银柴 薄荷 鹿角胶 香附 
1,当归 杭芍 白术 柴胡 阿胶 蛇床子 吴萸 椿根皮 螵蛸 艾炭 黄芩 益母草 威灵仙 藁本 秦艽 茯苓 牡蛎 木瓜 益智仁 香附 远志 黄耆 甘草 破故纸 青皮 郁金 半夏 使君子 白芷 羌活 菖蒲 牛膝 川芎 杜仲炭 苍术 续断 何首乌 桂枝 玄胡 党参 枣仁 丹皮 胡连 独活 黄连 绿七爪 白矾 赤石脂 豆蔻 砂仁 莲子肉 
1,蓍草 七叶一枝花 高良姜 枯矾 木香 肉桂 
1,胎盘粉 麦芽 党参 陈皮 黄耆 
1,扶芳藤 黄芪 红参 
1,苍术 白术 赤芍 猪苓 泽泻 陈皮 山药 扁豆 薏仁 匾蓄 萆 六一散 
1,苍术 白术 赤苓 猪苓 泽泻 陈皮 山药 扁豆 薏仁 匾蓄 萆薢 六一散 
1,五加皮 党参 太子参 茯苓 泽泻 车前子 猪苓 
1,佛手柑 
1,枳壳 青皮 厚朴 干姜 谷芽 当归 茯苓 白术 木香 白蔻 橘饼 
1,锅焦 神曲 山楂 莲肉 砂仁 鸡肫皮 
1,人参 缩砂 香附 三棱 莪术 青皮 陈皮 神曲 麦芽 枳壳 
1,莲花青皮 木香 陈皮 人参 猪苓 茯苓 神曲 泽泻 干生姜 白术 白豆蔻 葛花 砂仁 
1,白豆蔻 缩砂仁 葛花 干生姜 神曲 泽泻 白术 陈皮 猪苓 人参 茯苓 木香 莲花青皮 
1,生地 熟地 白芍 茯苓 乌贼骨 杞子 菊花 防风 柏子仁 细辛 柴胡 甘草 山药 
1,藿香 佩兰 苍术 厚朴 陈皮 枳壳 大腹皮 木香 茵陈 焦三仙 
1,厚朴 陈皮 甘草 真芦荟 芜荑 青黛 百草霜 旋覆花 
1,高良姜 草豆蔻 甘草 白术 砂仁 厚朴 陈皮 诃子 肉桂 生姜 枣仁 
1,党参 白术 猪苓 茯苓 黑附子 肉桂 丹参 鸡血藤 当归 车前子 泽泻 地胆草 
1,人参 白术 炒干姜 肉桂 黑附子 甘草 
1,肉桂 附片 党参 白术 干姜 甘草 
1,香附 厚朴 陈皮 甘草 苍术 桂心 三棱 阿魏 肉豆蔻 
1,拣桂 干生姜 茯苓 半夏 白术 红皮 泽泻 
1,人参 荜茇 白术 干姜 高良姜 缩砂仁 肉豆蔻 陈皮 桂枝 甘草 丁香 神曲3块 
1,黄芪 白术 苍术 当归 白芍 陈皮 熟地 生地 甘草 柴胡 
1,白术 黄芪 党参 甘草 当归 丹参 龙眼肉 木香 鸡血藤 
1,白术 茯神 黄耆 龙眼肉 枣仁 人参 木香 甘草 
1,白术 当归 茯苓 黄耆 龙眼肉 远志 枣仁 木香 甘草 人参 
1,党参 白术 黄芪 甘草 茯苓 远志 枣仁 龙眼肉 当归 木香 枣仁 
1,人参 黄耆 白术 芡实 五味子 甘草 熟地 枣仁 茯神 当归 山药 
1,虾蟆 食蛆 陈皮 甘草 蓬术 厚朴 枳实 连翘 香附 山楂 神曲 菔子 龙胆草 青皮子 黄连 白术 槟榔 
1,菟丝子 何首乌 白术 螵蛸 甘草 白芍 白芷 岗稔根 
1,螵蛸 菖蒲 远志 五味子 茱萸 龟版 五倍子 当归 茯苓 人参 
1,柴胡 白芍 归身 白术 茯苓 甘草 熟地 
1,黑豆 大蒜 红糖 
1,马料豆 白蒺藜 
1,苍术 地黄 川姜冬 夏 春 
1,黑丑 半夏 炒白芥子 木香 陈皮 茯苓 甘草 
1,黄豆 芫荽 
1,黄芪 薏仁 赤小豆 金橘饼 糯米 
1,冬瓜皮 茯苓皮 黄芪 生姜皮 枣仁 白糖 
1,黄耆 昆布 赤小豆 
1,甘草 地黄 白术 黑附子 阿胶 黄芩 灶中黄土 
1,甘草 地黄 白术 黑附子 阿胶 黄芩 灶中黄土 
1,马钱子 穿山甲 黑附子 
1,甘草 厚朴 半夏 藿香 木香 陈皮 麦芽 
1,藿香 厚朴 半夏 茯苓 杏仁 薏仁 白蔻 
1,葫芦壳 冬瓜皮 西瓜皮 枣仁 
1,茴香 
1,新鲜胡萝卜 粳米 
1,玉米渣 胡萝卜 
1,桂枝 人参 茯苓 芍药 白术 陈皮 山药 扁豆 甘草 
1,新鲜红薯 粳米 白糖 
1,紫河车 竺黄 甘草 白梅花 滑石 丹皮 甘松 花粉 莪术 砂仁 益智仁 人参 木香 黄耆 山药 香附 桔梗 茯苓 远志 
1,海粉 青黛 黄芩 神曲 
1,金钱草 车前子 茯苓皮 炮甲 泽兰 大腹皮 丹参 山药 泽泻 黄芪 
1,人参 白术 甘草 茯苓 陈皮 巴戟天 白芍 柴胡 当归 山楂 神曲 
1,白于术 槐角米 
1,柴胡 茵陈 板蓝根 五味子 猪胆粉 绿豆 
1,白术 川芎 天南星 半夏 芍药 茯苓 天麻 川归 地黄 地黄 牛膝 枣仁 黄芩 陈皮 羌活 防风 官桂 红花 甘草 黄柏 
1,全瓜蒌 郁金 片姜黄 神曲 甘草 
1,陈皮 白术 茯苓 芍药 草果仁 甘草 陈仓米 砂糖 粟壳 乌梅 
1,人参 干生姜 陈皮 木瓜 甘草 
1,厚朴 甘草 干姜 陈皮 
1,生地 鸡内金 黄连 砂仁 甘草 君子 神曲 陈皮 穿山甲 茯苓 扁豆 芜荑 山楂 山楂 焦麦芽 神曲 
1,半夏 天南星 白矾 皂角 生姜 青皮 陈皮 紫苏 萝卜子 杏仁 干葛 神曲 麦蘖 山檀 香附 
1,三棱 蓬术 青皮 陈皮 麦芽 神曲 香附 乌药 生姜 枳壳 厚朴 甘草 
1,白术 陈皮 连翘 茯苓 枳壳 桔梗 香附 神曲 京三棱 莪术 炒麦芽 厚朴 甘草 鸡内金 
1,炉甘石 赤石脂 滑石 黄连 辰砂 青黛 石决明 
1,鸡内金 
1,鲜韭菜 粳米 食盐 
1,白术 陈皮 莪术 甘草 茯苓 木香 山楂 三棱 胆南星 青皮 槟榔 山药 琥珀 雄黄 朱砂 丹参 冰片 麝香 
1,生姜 葱白 韭白 蒜白 白凤仙花 槐枝 柳枝 桑枝 桃枝 侧柏枝 萝卜子 白芥子 山楂 苏子 艾叶 花椒 菖蒲 陈香橼 麻油 黄丹 白术 大黄 苍术 香附 香附 生灵脂 醋灵脂 生延胡 醋延胡 川芎 白芍 当归 柴胡 薄荷 羌活 独活 防风 白芷 杏仁 神曲 麦芽 陈皮 半夏 贝母 天南星 前胡 郁金 乌药 蒲黄 赤苓 泽泻 条芩 黑山栀 川乌 草乌 桔梗 甘草 枳壳 枳实 蒌仁 大戟 皂角 官桂 槟榔 黄柏 青皮 木香 威灵仙 砂仁 川楝 赤芍 桃仁 红花 没药 乳香 三棱 莪术 广藿梗 良姜 小茴 草果仁 连翘 僵蚕 全蝎 木鳖 防己 山甲 木通 车前子 明雄 明矾 降香 益智仁 吴萸 黄连 细辛 茵陈 蓖麻仁 厚朴 葛根 生巴仁 甘遂 芫花 黑白丑 陈壁土 轻粉 葶苈 肉桂 丁香 
1,白芍 川芎 香附 砂仁 陈皮 枳实 槟榔 乌药 青皮 莲肉 白豆蔻 木香 
1,木香 丁香 肉豆蔻 陈皮 人参 藿香 白术 神曲 麦糵 荗 槟榔 半夏 
1,人参 白术 茯苓 当归 白芍 枳壳 砂仁 栀子 薄荷 
1,茯苓 白术 薏仁 黄连 玄参 金银花 柞木枝 
1,白头翁 秦皮 黄柏 黄连 白芍 白术 苍术 茯苓 猪苓 匾蓄 山药 木香 
1,泽泻 白术 茯苓 
1,菊花 山楂 
1,阿胶 艾叶 当归 川芎 白芍 熟地 蒲黄 黄连 黄芩 生地 栀子 地榆 白术 甘草 
1,白术 黄芩 槟榔 常山 半夏 柴胡 茯苓 陈皮 甘草 白姜蚕 乌梅 生姜 枣仁 
1,党参 青皮 白术 山楂 茯苓 石斛 陈皮 香附 山药 神曲 半夏 甘草 枳实 麦芽 
1,当归 白芍 茯苓 白术 陈皮 知母 贝母 香附 柴胡 薄荷 地骨皮 甘草 麦门冬 
1,白术 肉桂 茯苓 山药 薏仁 茵陈 芡实 
1,诃子 寒水石 翼首草 五灵脂膏 木香 石榴子 木瓜 沉香 丁香 石灰华 红花 肉豆蔻 草豆蔻 草果仁 
1,诃子 寒水石 翼首草 五灵脂膏 木香 石榴子 木瓜 沉香 丁香 石灰华 红花 肉豆蔻 草豆蔻 草果仁 
1,川椒 黑附子 白蒺藜 丹参 硇砂 巴戟 盐花 
1,川椒 厚朴 肉豆蔻 诃子 缩砂仁 丁香 木香 黑附子 高良姜 干姜 甘草 萆澄茄 赤石脂 半夏 陈皮 神曲 大麦糵 
1,汉椒 厚朴 茴香 青盐 
1,苍术 姜连 厚朴 陈皮 制草 生芍 泽泻 茯苓 防风 车前 扁豆 佛手 滑石 清夏 寸冬 猪苓 
1,黑附子 川乌 桂心 胡椒 荜茇 干姜 良姜 茱萸 
1,厚朴 茯苓 茱萸 白术 神曲 小麦蘖 干姜 肉豆蔻 人参 木香 
1,韭菜 生姜 牛奶 
1,生姜 神曲 食糖 
1,茴香 木香 桂 桃仁 京三棱 陈皮 莱菔 槟榔 沉香 厚朴 
1,枇杷叶 薏仁 茯苓 人参 缩砂仁 大腹子 随风子 杜仲 石斛 藿香 木香 沉香 陈皮 谷蘖 槟榔 丁香 五味子 白豆蔻 青皮 桑白皮 白术 神曲 半夏 甘草 
1,黄耆 芍药 当归 人参 白术 麻黄根 牡蛎 官桂 饴糖10毫升 枣仁 
1,人参 白术 茯苓 甘草 枳壳 藿香 干葛 木香 五味子 柴胡 
1,当归 芍药 茯苓 白术 柴胡 丹皮 山栀 甘草 
1,柴胡 当归 白芍 白术 茯苓 甘草 丹皮 桅子 薄荷 
1,黄芪 党参 山药 白术 茯苓 砂仁 远志 柏子仁 枣仁 狗脊 枸杞 菟丝子 当归 丹参 
1,生黄耆 党参 山药 白术 茯苓 砂仁 远志 柏子仁 枣仁 狗脊 枸杞 菟丝子 当归 丹参 
1,枣仁 炒柏子仁 茯神 钩藤 生龙齿 天竺黄 菟丝子 天南星 白术 白豆蔻 橘络 人参 淡豆豉 生鸡内金 山栀 灯心 
1,苍术 白术 茯苓 甘草 猪苓 泽泻 升麻 肉桂 柴胡 黄芩 生草 当归 白芍 
1,苍术 白术 茯苓 甘草 猪苓 泽泻 升麻 肉桂 柴胡 黄芩 生草 川归 白芍 
1,干姜炭 党参 白术 半夏 甘草 枳实 三七 桂枝 牡蛎 茯苓 
1,生地 丹皮 紫草 黄芩 防风 秦艽 白藓皮 白术 茯苓 
1,生地 丹皮 紫草 黄芩 防风 秦艽 白鲜皮 白术 云苓 
1,川芎 当归 山药 干姜 甘草 
1,山药 熟地 麻黄 干姜 鹿角胶 桂枝 破故纸 白术 炒陈曲 香附 当归 黑附子 茱萸 木香 生黄耆 骨碎补 鸡血藤 
1,萆 菟丝子 益智仁 菖蒲 芡实 莲须 鸡冠花 
1,干姜 白术 青皮 陈皮 缩砂仁 人参 甘草 
1,枳壳 白术 紫苏 辣桂 陈皮 槟榔 北梗 木香 五灵脂 半夏 茯苓 甘草 
1,白术 枳实 陈皮 麦芽 山楂 茯苓 神曲 连翘 茵陈 荷叶 泽泻 
1,白术 枳实 陈皮 半夏 神曲 麦芽 山楂 
1,白术 枳实 半夏 神曲 苍术 卜子 草蔻 黄连 葛花 泽泻 
1,枇杷叶50 大梨 蜜半杯 枣仁 建莲肉 
1,黑附子 白术 肉豆蔻 木香 甘草 
1,白术 生地 川芎 升麻 
1,当归 茯苓 白术 黄芪 龙眼肉 远志 枣仁 木香 甘草 人参 柴胡 山栀 
1,人参 白术 茯苓 陈皮 山楂 谷芽 甘草 砂仁 生姜 枣仁 
1,党参 白术 茯苓 甘草 广皮 蕲艾 乌鲗骨 续断 
1,生料平胃散 神曲 麦芽 
1,人参减半 白术 茯苓 猪苓 泽泻 香薷 石莲肉 麦冬 
1,白僵蚕 白果 白茅根 桑白皮 地肤子 黄芪 当归 熟地 阿胶 肉桂 
1,当归 川芎 白芍 地黄 薏仁 葳蕤 茯苓 山药 扁豆 
1,党参 白术 茯苓 甘草 莪术 三棱 牛膝 
1,香附 当归 川芎 熟地 白芍 白术 陈皮 泽兰叶 黄柏 甘草 
1,党参 白术 茯苓 金樱子 益智仁 莲须 薏米 甘草 
1,白术 陈皮 半夏 神曲 山楂 归身 芍药 茯苓 川芎 黄连 香附 枳实 甘草 
1,白术 山楂 川芎 苍术 
1,黄耆 党参 白术 甘草 陈皮 蔓荆子 
1,苍术 厚朴 陈皮 滑石 白术 猪苓 黄柏 枳壳 泽泻 赤苓 甘草 
1,白术 黑附子 干姜 茯苓 厚朴 
1,豆蔻 五倍子 金樱子 海金沙 龙骨 牡蛎 白术 罂粟壳 竹叶 
1,当归 白芍 白术 茯苓 柴胡 甘草 黄连 麦门冬 黄芩 地骨皮 秦艽 木通 车前子 灯草 
1,黄耆 人参 白术 当归 白芍 陈皮 柴胡 升麻 黄芩 黄连 木香 砂仁 茯苓 甘草 
1,羚羊角 枣仁 茯神 薏仁 五加皮 当归 川芎 葛根 木香 钩藤 白术 泽泻 
1,茯苓 苍术 当归 地黄 芍药 陈皮 肉苁蓉 丁香 红花 血竭 乳香 没药 
1,茯苓 苍术 当归 地黄 芍药 陈皮 肉苁蓉 丁香 红花 血竭 乳香 没药 
1,党参 于术 茯苓 砂仁 陈皮 建曲 石斛 扁豆 白芍 灶心土 薏仁 益元散 
1,党参 于术 茯苓 山药 归身 女贞子 白芍 丹皮 砂仁 鹿角胶 香附 银柴 
1,苍术 厚朴 陈皮 甘草 人参 茯苓 
1,党参 白术 当归 山药 干姜 莲肉 苍术 白芷 艾碳 
1,香附 当归 川芎 枳壳 柴胡 白芍 黄芩 陈皮 三棱 莪术 地黄 白芷 玄胡索 小茴 白术 青皮 砂仁 肉桂 甘草 
1,泡参 茯神 白术 甘草 木香 砂仁 淮药 扁豆 
1,人参 白术 茯苓 甘草 山楂 麦芽 厚朴 陈皮 枳壳 神曲 
1,党参 茯苓 白术 当归 桂枝 川芎 熟地 鸡血藤 制附块 干姜 甘草 
1,当归 川芎 白术 酒炒白芍 地黄 人参 茯苓 山药 杜仲 香附 甘草 乌梅 
1,人参 白术 当归 茯苓 川芎 白芍 生地 甘草 木香 青皮 香附 生姜 枣仁 
1,党参 于术 茯苓 枇杷叶 陈皮 厚朴 木香 草豆蔻 三仙 桔梗 苍术 紫苏 
