0.6841985507246371
0.6848536231884054
0.6997608695652169
0.7377246376811589
0.6394405797101449
0.6332304347826087
0.7808217391304343
0.7421710144927528
0.6829086956521735
0.7015188405797097
0.6722956521739126
QRJD
十次dice均值：0.6986628985507243
0.7061722222222224
0.7341277777777779
0.6901666666666668
0.7367611111111113
0.6765444444444446
0.7609222222222225
0.793338888888889
0.7227555555555556
0.7642277777777781
0.7609222222222224
0.7465500000000003
HXHY
十次dice均值：0.7345938888888891
0.45965530303030283
0.4862656716417909
0.43899197080291935
0.40010218978102186
0.46791751824817496
0.43410875912408714
0.4716839416058391
0.4969125925925925
0.48079416058394114
0.4893992592592589
0.4603890510948901
HT
十次dice均值：0.4625831366669929
0.3738470588235295
0.40979411764705886
0.4134764705882354
0.39467058823529416
0.4316470588235295
0.4005529411764708
0.4702
0.4568588235294118
0.37847647058823536
0.3997117647058824
0.3817823529411766
ZJG
十次dice均值：0.4129235294117648
0.5203545454545454
0.5640636363636363
0.5727363636363636
0.5835454545454545
0.5701363636363636
0.5837727272727272
0.5666727272727272
0.5359272727272727
0.5848545454545455
0.5677545454545454
0.5510818181818181
ZX
十次dice均值：0.5649818181818181
0.62378
0.69284
0.71426
0.65712
0.6476200000000001
0.76666
0.5466599999999999
0.6342800000000001
0.61762
0.6833199999999999
0.7095
XZ
十次dice均值：0.658416
0.5619
0.5522
0.3814777777777778
0.5776
0.6095999999999999
0.43703333333333333
0.6190333333333332
0.5015777777777779
0.570088888888889
0.5280333333333334
0.5557111111111112
LS
十次dice均值：0.5338544444444444
0.4203454545454546
0.4471818181818181
0.47055454545454545
0.43722727272727274
0.4849818181818181
0.49176363636363635
0.4463090909090909
0.4543181818181818
0.42119999999999996
0.4406818181818181
0.48100909090909094
MM
十次dice均值：0.45145636363636354
0.5475974576271181
0.5105526315789473
0.6049760683760682
0.5233876033057847
0.5843486956521741
0.5213999999999996
0.5185611570247929
0.5344623931623931
0.5434672413793099
0.48365384615384577
0.5902966101694913
JP
十次dice均值：0.5372407094260434
0.5129851851851853
0.5314370370370372
0.4818111111111112
0.49784074074074075
0.5207185185185186
0.4560222222222223
0.4949370370370371
0.5449703703703704
0.5267407407407408
0.5143074074074074
0.4867666666666668
ZK
十次dice均值：0.5081770370370371
0.5456799999999999
0.5128327272727271
0.5244872727272727
0.4994181818181818
0.5538781818181817
0.5150090909090909
0.5938545454545453
0.5049036363636363
0.4896581818181819
0.5373127272727273
0.5309036363636362
AS
十次dice均值：0.5277034545454546
0.3333
0.4
0.5
0.5
0.3333
0.4
0.5
0.5
0.4
0.3333
0.3333
HXZT
十次dice均值：0.41999000000000003
0.24298333333333333
0.3193
0.23001666666666667
0.24258333333333335
0.2896666666666667
0.3993166666666667
0.1898
0.29614999999999997
0.2893
0.3253833333333333
0.3068666666666667
ZY
十次dice均值：0.28245
0.4538307692307692
0.4455153846153846
0.3985923076923077
0.4029846153846154
0.3932384615384616
0.42792307692307696
0.45700769230769234
0.48180769230769227
0.43195384615384624
0.38996923076923073
0.44032307692307693
TL
十次dice均值：0.42828230769230774
