阿胶,1两,紫团参,1两,半夏,None,鳖甲,0.5两,甘草,0.5两
阿胶,45克,牛蒡子,7.5克,甘草,7.5克,马兜铃,15克,杏仁,7个,糯米,30克
百部,90克,麻黄,90克,杏仁,40个,微炒,None
款冬花,2两,丹皮,4两,陈皮,4两,黄芩,4两,桔梗,4两,天冬,4两,生紫菀,4两,麦冬,4两,杏仁,4两,北沙参,2两,麻黄,4两,天花粉,4两,前胡,4两,薄荷,4两,石膏,2两,百合,4两,生五味子,2两
齐州半夏,7枚,皂角,1寸,甘草,1寸,干姜,None,指大,None
麻黄,8两,制半夏,4两,川贝,4两,白术,4两,茯苓,4两
川贝,None,羚羊粉,None,猪脱氧胆酸,None,麝香,None,沉香,None,人工竺黄,None,青礞石,None,硼砂,None
川贝,22.5克,百合,22.5克,杏仁,30克,双仁,None,甘草,30克,赤苓,22.5克,麻黄,30克,石膏,60克,人参,30克,柴胡,30克
川贝,45克,桔梗,30克,甘草,30克,紫菀,30克,去苗,None,杏仁,15克,双仁,None
黄芪,45克,桔梗,9克,北沙参,24克,杏仁,9克,紫菀,9克,茯苓,10克,百合,12克,半夏,12克,甘草,9克
好沉香,0.5两,阿胶,0.5两,结实人参,1两,桑白皮,1两,陈皮,0.5两,苏子,0.5两,甘草,1分
川贝,6克,杏仁,3克,蜂蜜,None
甘草,4两,郁金,4两,玄明粉,2两,白矾,8钱,生硼砂,1两,金礞石,1两,冰片,8分,薄荷脑,8分,朱砂面,3钱,姜汁,3钱,竹沥膏,4钱
甘草,2两,罂粟,3两,麻黄,3两,川贝,2两,石膏,2两,朱砂,1两,杏仁,2两
麻油,1两,蜜,2两,生姜自然汁,0.5两,紫菀酌量,None,麻黄酌量,None,杏仁酌量,None,桔梗酌量,None,细辛酌量,None,半夏酌量,None,人参酌量,None
石膏,16两,陈皮,16两,杏仁,16两,甘草,16两,麻黄,16两,五味子,16两,砂仁,16两
枯黄芩,5钱,橘红,5钱,枇杷叶,5钱,青黛,3钱,苏子,3钱,甘草,3钱,胆南星,5钱,川贝,7钱,天花粉,7钱,桑白皮,7钱,杏仁,7钱,前胡,7钱,款冬花,7钱
白果,21个,砸碎,None,麻黄,3钱,苏子,2钱,甘草,1钱,款冬花,3钱,杏仁,1钱5分,桑白皮,3钱,黄芩,1钱5分,法制半夏,3钱,用甘草汤炮,None
白果,21枚,炒黄色,9克,麻黄,9克,款冬花,9克,桑白皮,9克,苏子,6克,法制半夏,4.5克,甘草煎汤,9克,杏仁,4.5克,黄芩,4.5克,甘草,3克
葶苈子,9g,苏子,9g,杏仁,9g,旋覆花,6g,代赭石,12g,麻黄,3g,僵蚕,9g,枇杷叶,9g,射干,9g,化橘红,9g,川贝,9g,黛蛤散,9g
巴戟天,9g,淫羊藿,9g,枸杞子,12g,款冬花,12g,苏子,9g,代赭石,12g,人参,3g,杏仁,9g,五味子,3g,远志,6g,茯神,9g,胡桃肉,7个
苏梗,12两,白芥子,12两,苏子,12两,桑白皮,15两,苏叶,12两,百合,9两,杏仁,18两,莱菔子,2两,陈皮,18两,天冬,4两,川贝,15两,知母,6两,半夏,6两,紫菀,4两,麦冬,8两,生地,3两,款冬花,4两,白术,10两,当归,6两,何首乌,4两,阿胶,32两,茯苓,10两,黄芪,16两
木香,56两,石膏,40两,陈皮,80两,桔梗,320两,麻黄,8两,五味子炭,160两
麻黄,150g,杏仁,450g,五味子,112.5g,甘草,150g,杏仁水,20ml,蔗糖,625g,香精,None,苯甲酸钠,3g
薄荷,4两,桑白皮,2两,天冬,2两,麦冬,2两,知母,2两,百部,2两,川贝,2两,柿霜,2两,枇杷叶,1两5钱,诃子,1两5钱,橘红,1两5钱,阿胶,1两5钱,紫菀,1两5钱,款冬花,1两5钱,杏仁霜,1两,茯苓,1两,玄明粉,1两,铅霜,1两,桔梗,1两,马兜铃,1钱5分,五味子,1钱5分,硼砂,5钱,真冰片,1钱,瓜蒌仁,1两,瓜蒌皮,1两
马兜铃,2两,半夏,2两,杏仁,1两半,巴豆,20粒
款冬花,18kg,紫菀,6kg,杏仁,6kg,知母,6kg,麦冬,6kg,玄参,6kg,罂粟壳,12kg,百合,6kg,浙贝,3kg
白术,4两,苍术,3两,香附,3两,川贝,2两,半夏,2两,黄芩,2两,杏仁,2两
五味子,192克,甘草,1.44千克,橘红,192克,硼砂,180克,薄荷,96克,乌梅,276克
防己,0.5两,陈皮,None,红大戟,0.5两,葶苈子,0.5两
川贝,1两,百合,1两,陈皮,1两,半夏曲,1两,甘草,1两,橘红,5钱,杏仁,1两,桑叶,5钱,苏梗,1两,梨膏,1两,茯苓,6钱,北沙参,4两,川贝,4两,化橘红,3两,青黛,3钱,蛤壳,4两,白芥子,1两,半夏曲,6两,茯苓,3两,枳壳,3两,海浮石,4两,瓜蒌皮,4两,苏子,4两,百合,3两,为细粉,None,过罗,None,另兑龙涎香,1钱
麻黄浸膏,2.1g,川贝,25g,陈皮,94g,桔梗,94g,五味子,53g,甘草浸膏,15g,半夏,75g,远志,53g
松塔,200两,生杏仁,50两,黄豆,40两,蒲公英,100两,冰片,2.5两
白果,3钱,细辛,8分,龟版胶,2钱,五味子,1钱半,干姜,1钱
桂枝,None,龙骨,None,白芍,None,干姜,None,大枣,None,甘草,None,牡蛎,None,黄连,None,半夏,None,瓜蒌皮,None,杏仁,None
桂枝,9克,甘草,6克,干姜,9克,白芍,9克,大枣,12枚,厚朴,6克,杏仁,50枚
人参,60克,熟地,60克,麦冬,9克,肉桂,3克,苏子,6克,蛤蚧,6克,半夏,0.9克
蛤蚧,1对,成炼钟乳,15克,款冬花,15克,肉桂,15克,白矾,15克,甘草,15克
苏子,30克,麻黄,30克,杏仁,30克,陈皮,30克,桑白皮,30克,赤苓,30克,甘草,15克
黄芪,1钱,人参,1钱,砂仁,2钱,白茯神,2钱半,益智仁,6钱,莪术,3钱,山药,2钱半,远志,1钱半,桔梗,1钱,香附,1两,甘松,8钱半,牛黄,1分,麝香,3厘,金箔,10片,滑石,6两,去水,None,樟丹,None,煮水干为度,None,滑石用青色者佳,None,朱砂,1两,水煮半日,None,甘草,1两,木香,1钱,茯苓,2钱半
胆南星,10两,苏子,10两,半夏,10两,天竺黄,5两,大黄,5两,槟榔,5两,川贝,5两,天花粉,5两,桔梗,5两,白芥子,5两,海浮石,3两,甘草,3两,葶苈子,3两
阿胶,4两,知母,4两,款冬花,4两,五味子,4两,兜铃,3两,甘草,3两,陈皮,3两,紫菀,3两,麻黄,3两,半夏,3两,杏仁,3两,葶苈子,3两,茯苓,1两,覆花,1两,桔梗,5两
知母,1两,川贝,1两,旋覆花,1两,杏仁,1两,阿胶,1两,罂粟,1两,葶苈子,1两,款冬花,1两,马兜铃,5钱,甘草,1两,清夏,1两,麻黄,3钱,五味子,1两,陈皮,1两,桔梗,1两,紫菀,1两,天冬,1两,北沙参,1两
知母,4两,杏仁,2钱,桔梗,5钱,阿胶,4钱,葶苈子,3钱,款冬花,4钱,旋覆花,1两,半夏,3钱,甘草,1两,陈皮,1两,兜铃,1两,五味子,4钱,麻黄,1两,人参,5钱
远志,320两,五爪橘红,160两,紫菀,160两,知母,160两,白芍,160两,甘草,160两,麦冬,160两,款冬花,160两,五味子,160两,葶苈子,160两,北沙参,160两,兜铃,160两,天冬,160两,瓜蒌仁,160两,桑白皮,160两,百合,160两,半夏,160两,黄芩,160两,桔梗,160两,前胡,160两,陈皮,160两,苏叶,320两,苏子,320两,麻黄,640两,石膏,320两,杏仁,640两
麻黄,3钱,紫菀,3钱,款冬花,3钱,白果,10个,厚朴,3钱,杏仁,3钱,苏子,3钱,半夏,3钱,甘草,2钱
款冬花,None,干姜,None,陈皮,None,百部,None,苏子,None,桔梗,None
化橘红,None,川贝,None,半夏,None,杏仁霜,None,远志,None,桔梗,None,甘草,None,天花粉,None,木香,None,肉桂,None,枇把叶,None,款冬花,None,紫菀,None,前胡,None,苏子,None,麻黄,None
生米壳,1斤8两,甘草,1斤8两,川贝,1斤8两,白矾,1斤8两,净金灯,2斤,杏仁,2斤,七爪橘红,1斤8两,生五味子,1斤8两
麻黄,6克,杏仁,6克,石膏,9克,桔梗,3克,黄芩,6克,川贝,3克,煎汤,None,拌炒三次,None,生甘草,3克,知母,6克
毕澄茄,0.5钱,石菖蒲,0.5钱,白术,1钱,茯苓,1钱,木香,1钱,甘草,2钱,半夏,None,苏子,2钱
旋覆花,25公斤,紫菀,25公斤,杏仁,30公斤,野菊花,30公斤,鹅不食草,12.5公斤,细辛,12.5公斤,五倍子,12.5公斤,黄芩,35公斤,花椒,5公斤,白矾,10公斤,麦冬,20公斤,猪牙皂角,7.5公斤,甘草粉,7.5公斤
炒莱菔,5两,豆腐皮,5两,川贝,3钱,冰糖,2两半,白糖,2两半,白果,3钱
莱菔子末,15克,粳米,100克
麻黄,None,生乌,None,细辛,None,牙皂肉,None,花椒,None,生白矾,None,半夏曲,None,胆南星,None,甘草,None,杏仁,None,紫菀,None,款冬花,None
杏仁,30克,马兜铃,30克,汉防己茯苓,30克,陈皮,30克,桔梗,30克,葶苈子,7.5克
桑白皮,6钱7分,清夏,6钱7分,川芎,6钱7分,紫苏,6钱7分,白芨,4钱,橘红,6钱7分,瓜蒌,6钱7分,杏仁,1两7分,麻黄,1两3钱,甘草,1两7分,罂粟,3两3钱
款冬花,9克,川贝,9克,肉桂,9克,甘草,9克,钟乳石,15克
