磁石,珍珠母,半夏,牛膝
甘草,枣仁,小麦
珍珠,朱砂
辰砂,丹参
龙脑,琥珀
远志,枣仁
茯神,柏子仁
珍珠,金箔
辰砂,茯神,琥珀
茯神,柏子仁,琥珀,远志,朱砂
人参,枣仁,辰砂
丹参,五味子,菖蒲
丹参,五味子,菖蒲,菟丝子
人参,石莲肉,莲须,麦冬,远志,芡实
琥珀,茯神,远志
远志,茯神,朱砂
菖蒲,茯神,远志
茯神,远志
茯神,远志,菖蒲,麦冬
龙齿,菖蒲
黄连,朱砂,地黄,甘草
天竺黄,珍珠,琥珀
玄参,女贞子,丹参,夜交藤
琥珀,朱砂,金箔
菖蒲,茯神,全蝎
朱砂,茯神
龙齿,茯神,朱砂,琥珀
知母,黄连,天冬,麦冬,朱砂
远志,茯神,铁粉,辰砂
远志,茯神,铁粉,辰砂
代赭石,茯神,朱砂,麝香
白矾,辰砂,天南星,半夏
辰砂,天南星,白矾,半夏
菖蒲,远志,人参,桂心
龙骨,牡蛎,枣仁
大龟
远志,茯神
百合,莲肉,夜交藤,枣仁
全蝎,天麻,朱砂
天竺黄,钩藤,朱砂,丹参
鲜百合,杏仁,粳米,白糖
糯米,山药,芡实,莲肉
麦门冬,枣仁,朱砂
柏子仁,五味子,远志
柏子仁,远志,五味子,朱砂
柏子仁,枸杞,麦门冬,菖蒲,茯神
柏子仁,粳米,蜂蜜
柏子仁,蜂蜜,粳米
柏子仁,党参,五味子,牡蛎,浮小麦,枣仁
鹿角胶,鹿角霜,菟丝子,柏子仁,地黄
水银,铅
半夏,白矾,朱砂,黄丹
麦门冬,远志,菖蒲,茯神,丹参
芡实,莲肉,山药,枣仁,百合
沉香,枣仁,天竺黄,北沙参
沉香,枣仁,天竺黄,北沙参
沉香,枣仁,石灰华,木棉花
沉香,枣仁,石灰华,木棉花
朱砂,磁石,代赭石,人中黄
朱砂,胆南星,巴豆,神曲
金箔,腻粉
琥珀,珍珠,茯神,远志
远志,珍珠
巴戟
琥珀,辰砂,麝香
琥珀,天麻,茯神,朱砂
琥珀,珍珠,丹参
远志
生地,茯神
茯神,龙齿
茯神,远志
菖蒲,远志,茯神,朱砂,麦冬
茯神,人参,远志,五味子,柏子仁
枣仁,茯神,粟米
辰砂,全蝎,麦门冬
辰砂,金箔,银箔
枸杞,陈曲,甘菊,地黄,肉苁蓉
朱砂,丹参,麝香,铅白霜,天竺黄,天麻
茯神,远志
丹参,菖蒲,五味子
丹参,米酒
辰砂,丹参,菖蒲
麦冬,枣仁,茯苓
菟丝子,覆盆子
珍珠,石灰华,丹参
丹砂,远志,茯神,天门冬
人参,远志,茯神
茯苓细粉,米粉,白糖等份
茯苓粉,粳米,枣仁
辰砂,人参,远志,茯神
辰砂,菖蒲,远志,茯神
龙骨,茯神,远志
茯神,人参,麦门冬,龙齿
茯神,远志,龙骨
麦门冬,菖蒲,石斛,茯神
寄生,风仙花全草,五味子
菊花,枸杞,肉苁蓉,巴戟天
小麦,枣仁,甘草
甘草,小麦,枣仁
甘草,小麦,枣仁
甘草,牡蛎,龙骨
牡蛎,龙骨,枣仁,生姜
朱砂,21克
麦冬,磁石,五味子,钩藤
远志,龙眼肉
颗块朱砂,獖猪心,灯心
金箔,远志,茯神,龙齿
莲须,茯神,山药,远志,五味子
菖蒲,远志,五味子
丹参,菖蒲,远志
琥珀,朱砂,白附子,麝
枸杞,茯神,百合,枣仁
覆盆子,薯蓣,天门冬,肉苁蓉
菟丝子,肉苁蓉,羚羊角
枸杞,黄精,天门冬,麦门冬
肉苁蓉,菖蒲,巴戟,远志
朱砂,麝香
人参,琥珀,朱砂,远志,菖蒲,丹参
琥珀,茯神,远志,朱砂
朱砂,琥珀,天竺黄
琥珀,雄黄,朱砂,天竺黄,麝香
珍珠,琥珀,朱砂
天南星,茯神,远志
远志,琥珀,犀角,茯神,辰砂
羚羊角,人参,茯神,远志
远志,茯神,朱砂
远志,琥珀
琥珀,辰砂,麝香
茯神,山药,远志,金箔,辰砂
麝香,丹参,珍珠,琥珀,朱砂
合欢花,粳米,红糖
鸡蛋,去芯莲子,芡实,山药
山药,铁粉,朱砂
朱砂,茯神,金箔
金箔,茯神,远志,铁粉
天麻,丹参,麝香,辰砂,金箔
金箔,银箔,铁粉,龙齿,龙脑
金箔,茯神,远志
天竺黄,辰砂,金箔
天竺黄,辰砂,金箔
茯神,远志,金箔
丹参,茯神
半夏,天南星,明矾,辰砂
茯神,远志,朱砂,菖蒲
丹参,远志
丹参,天冬,远志
朱砂,天麻,丹参,琥珀
硼砂,熟军,2钱
朱砂,减半
随风子,石斛,谷蘖,五味子
白附子,半夏,川姜,天麻
远志,菖蒲,茯神
枣仁,远志,五味子
人参,茯神,远志,菖蒲,柏子仁
远志,菖蒲,柏子仁,朱砂
厚朴,茯神,远志
茯神,琥珀,枸杞,肉苁蓉
白附子,半夏,川姜,天麻
枣仁,麦冬,茯神,远志
茯神,远志,知母,羚羊角,犀角
茯神,菟丝子,阳起石,肉苁蓉
生川连,肉桂心
茯苓,琥珀
石灰华,丹参,红景天,檀香
石灰华,丹参,红景天,檀香
菟丝子,山药,五味子
龟甲,龙骨,远志,菖蒲
龙齿,远志,茯神
龙骨,琥珀,远志,牡蛎,菖蒲
龙眼肉,枣仁,粳米
莲子粉,粳米,红糖
琥珀,丹参,朱砂,茯神
