菟丝子

何首乌,仙茅,苍术,牛膝

车前子,青粱米
车前子,粳米
车前子叶,葱白,粳米
车前子,羚羊角,防风,菟丝子,决明子
车前子,菊花,地黄,麦门冬
鲜车前叶,葱白,粳米
蛇蜕,蝉蜕,石决明,白蒺藜
蛇蜕,蝉蜕,石决明,白蒺藜
石决明,白蒺藜,蛇退
菊花,防风,李仁
菊花,青盐,椒
肉苁蓉,蛇床子,菟丝子,远志
川椒,川乌,茴香,甘草,熟地,山药
苍术
苍术,茯苓
苍术
苁蓉,巴戟,菊花,枸杞
苁蓉,巴戟,菊花,枸杞
苁蓉,巴戟,枸杞,菊花,川楝
磁石,一,黄踯躅
磁石,黄踯躅
磁石,枸杞,牛膝,菊花
磁石,硇砂
沉香,黑附子,鹿茸,苁蓉,菟丝子,地黄

青盐,破故纸,地骨皮,地黄
钟乳粉不拘多少
蔓菁花
破故纸,胡桃瓤
破故纸,雄雀儿粪,地黄,安息香,丹参
黑桑椹,大豆
芜菁子
白瓜子
地肤子1斗,地黄
柏子仁,山药,石斛,覆盆子,牛膝,蔓荆子
白蒺藜,菟丝子,茺蔚子,青葙子
黑附子,巴戟天,破故纸,牛膝
巴戟,肉苁蓉,枸杞
芡实,沙苑子,山药,菟丝子
知母春秋,地龙,鹿茸,狗茎
菟丝子,破故纸
石斛,苁蓉,泽泻,菟丝子
河南真绿豆粉,白硼砂,柿霜,白粉霜
天冬,菟丝子
麝香,冰片,炉甘石,石决明
柏叶,夜明砂
蒙花,木贼
黄连,炉甘石
甘石,冰片,麝香,熊胆
木贼,甘石
巴戟天,枸杞,菊花,川椒
山药,白蒺藜,牛膝,枸杞,菟丝子
炉甘石,冰片
炉甘石,梅片,珠子,丹参,琥珀
椒红,菊花,黑附子,苍术,决明子
辰砂,椒

苍术,何首乌,地骨皮
鹰眼睛
荆芥,熟地,菊花
枸杞
贯芎,乌犀屑,松香脂
贯芎,乌犀屑,松香脂
菟丝子
熟地,蝉蜕
地黄,1石2斗,杏仁1斗,大麻子1斗,糯米1石,上曲
醇酒1斗,菟丝子,白蒺藜,覆盆子
菊花,木贼,苍术,地黄,枸杞,荆芥
决明子,菊花,防风,羌活,光明朱砂
金钗,石斛,牛膝,防风
茺蔚子,青葙子,覆盆子,菟丝子
枸杞,地骨皮
何首乌,覆盆子
动物肝,粳米,葱,油
老冬瓜仁
鼠粘根,枸杞,菝瘛
朱砂,春蜜,秋蜜

炉甘石
山药,沙苑疾藜,远志,肉苁蓉
覆盆子,远志,杜仲,柏子仁,枸杞,地肤子,胡桃仁
覆盆子,巴戟天,肉苁蓉,远志,牛膝
茯苓,松脂,松子仁,柏子仁
苍术,枸杞,地黄
菊
桑叶,不拘多少
枸杞,何首乌,破故纸,巴戟,蛇床子
枸杞,菊花,青葙子
菊花,枸杞,肉苁蓉,巴戟天
珍珠
多年燕子窝,皂角30梃,酒醋
菊花,枸杞,地黄,山药
炉甘石,冰片,麝香,熊胆
炉甘石,梅片,丹参,珍珠
生油,故铧铁,塞水石,马牙消,曾青
枸杞
枸杞,粳米
枸杞
枸杞,茯苓,白沙蜜
枸杞5大升,地黄3大升,大麻子5大升
枸杞,粳米,白糖
枸杞,糯米,白糖
苁蓉,枸杞,川椒,甘菊
菊花,当归,枸杞,龙眼肉
何首乌,旱莲草,骨碎补,青盐
巴戟,菟丝子
菟丝子,青葙子
荆芥,菊花,川芎,白术
甘石,苦参,新针
甘石,珍珠,玛瑙,冰片
蛇退,蒙花,木贼
黑铅
黑桑棋
黑参,菊花,青葙子,白蒺藜
西瓜霜,月石,硝苯汞,蒸馏水
木贼,茺蔚子,决明子,石决明,鲜羊肝
黄柏,草决明,石决明,蒙花,茺蔚子,鲜羊肝
黄耆,钟乳粉,云母粉,远志,细辛
菟丝子,青葙子
夜明砂,晚蚕砂,谷精草,蛤扮
春季三月用：胡麻,秋石,何首乌,地黄,甘草
新鲜胡萝卜,粳米
破故纸,杜仲,萆薢,胡桃仁
菊花,木贼
菟丝子
仙菁玄实子,木脂珠
菊花,草决明,木贼
两头尖,姜蚕
槐叶
乌牛胆,槐子
白蒺藜,车前子,牛蒡,茺蔚子
嫩槐叶
旱莲草
苍术,地黄
何首乌,不拘多少

炉甘石,辰砂,石决明
鸡头实
地龙,菊花
黄精,谷精草,菟丝子,枸杞
黄连,黄芩,栀子,黄柏,菊花
软前胡,直防风,蔓荆子
菊花,枸杞,甘草,牛蒡
木贼,防风,生地,车前子
木贼,草决,覆盆子
甘菊新鲜嫩芽或幼苗,粳米
白蒺藜,羌活,木贼,蝉蜕,菊花
菊花,防风,白蒺藜,牛蒡,甘草
蝉壳,木贼,白蒺藜,羌活,甘菊,荆芥
草决明,石决明,蔓荆子
菊花,当归,牛膝,覆盆子
菊花,乌头,黑豆
女贞子,菊花,麦冬
山药,巴戟,枸杞,肉苁蓉

川椒,巴戟,茴香,川楝,山药
椒红,巴戟天,破故纸,肉苁蓉,青盐
椒红,巴戟天,楝实,茴香,黑附子
辰砂,椒
枸杞,杜仲
菊花,石膏,牛蒡
山药,蒙花,天麻
山药,菊花,枸杞,白蒺藜
螵蛸,菊花,木贼
焦三仙,酒芩,菊花,羚羊
熟地,石斛,防风,牛膝
枸杞
仙茅,车前子,枸杞,柏子仁
决明子,粳米,冰糖
决明子,粳米,菊花
决明子
决明子,蔓荆子
决明子,槐子,覆盆子,青葙子,地肤子,车前子
菊花,枸杞
菖蒲,乳香,远志
猪瘦肉,鸡蛋,食盐
菟丝子,覆盆子
牛膝,菟丝子,白蒺藜
蛇床子,菟丝子
石决明
石决明,菊花,白蒺藜,猪苦胆
黄柏,菊花,熟地,枸杞
山药,枸杞
黄连,冰片
黄蓍,鸡苏,地黄末
蕤仁,朱砂,干胭脂,龙脑
鹿茸,鹿角霜,川楝
枸杞,菊花,白蒺藜,茺蔚子
莲肉,芡仁,茯苓
羚羊角,犀角屑,石决明,朱砂,车前子
菊花,车前
绿茶,醋
丹参,花椒,诃子
槐枝叶,柳枝叶不拘多少
朱砂,石决明,曾青,龙脑
炉甘石,片脑,黄连
炉甘石,片脑,黄连
水银,丹参
菊花,木贼,草决明
脂麻,苍术,好铜钱,荆芥
地黄,菊花,谷精草,木贼
望月砂,夜明砂,女贞子,枣仁
桑椹子,青葙子,决明子,夜明砂
马齿苋1石,蜡
马齿实
甘石粉,生硇砂,冰片,琥珀
蔓菁子,粳米
蔓菁子,黄精
蔓荆子,黄柏
羊子肝,7叶,石决明,蕤仁
枸杞,菟丝子,五味子,谷精草
桑叶,菊花
菟丝子
山药,枸杞,菊花,白蒺藜,石决明
熟地,菟丝子,独活,枸杞,牛膝
萸肉,山药,麦冬,石斛
蒙花,石决明,木贼,白蒺藜,羌活,菊花
青蒿花
鲜荠菜,粳米
菊花,决明子,车前子
菊花,枸杞,蒙花
神曲,磁石,光明砂
菟丝子,枸杞
菟丝子,青葙子
生栀
覆盆子,枸杞,菟丝子,车前子
枸杞,山药
乌头,茴香,苍术
白蒺藜,羌活,荆芥,牛蒡
菟丝子,石斛,石决明,谷精草,白蒺藜
菟丝子,粳米

菟丝子,菊花
枸杞,菊花,生地,白酒
地黄,天门冬,菊花,枳壳
苍术,草决明,蒙花,菊花
朱砂,15克
秦皮,黄柏,决明子,蕤仁
石莲肉,菟丝子,茯苓,山药
石莲肉,菟丝子,茯苓,山药
银花,蒲公英,菊花,青葙子
枸杞,姜汁,食盐
远志,莲子,粳米
山莱萸,山药
萸肉,柏子仁,玄参,菟丝子
蔓荆子,黄柏
菟丝子,青葙子
熟地,麦冬,菊花
珍珠,天然冰片,硼砂,硼酸
