荆芥,芎藭,防风,独活,甘草,麻黄,人参
当归,芍药,川芎,藁本,防风
川芎,防风,白花蛇
川芎,红花,刘寄奴
乳香,没药,红花,地龙
酒炒破故纸,煨三棱,煨莪术,橘核,荔枝核
黄耆,熟地,川芎,枸杞
破故纸,75%酒精
赤芍,地龙,红花
当归,杜仲,川断
甘草,粳米,桂枝
樟丹
蜈蚣,乳香,没药,花粉
桂枝,牛膝,木瓜,蜈蚣
当归,桂枝,茱萸
乌蛇,白酒
地龙,白酒
地龙,苏木,桃仁,当归,川断,乌药
川乌,蜈蚣
乳香,没药,地龙,丹皮,自然铜
杜仲,丹参,川芎
生地,莪术,鸡血藤
川断,鸡血藤,蒲公英,连翘
生地,丹皮,紫草,鸡血藤
红花,草乌,红花
川乌,草乌,红花
防己,桂枝,甘草
蜈蚣,赤芍
金银花,鸡血藤,赤芍
红花,穿山甲,桃仁
桂枝,威灵仙,五加皮,荆芥,没药
刘寄奴,防风,荆芥
金银花,鸡血藤
桂枝,防风
红花,香附,归尾,赤芍
桂枝,赤芍,当归
桂枝,赤芍,当归
地龙,威灵仙,白芷,当归
茜草,五灵脂,琥珀末
赤芍,川芎,红花
白芍,桂枝,生地,独活,牛膝
白芍,生地,熟地
黄芪,当归,白芍,川芎,地黄
白芷,白鲜皮,白凤仙花,陈米醋
红花,肉桂,樟脑
赤芍,益母草,生地
川芎,桂枝,防风,木瓜
归尾,赤芍
赤芍,乳香,夏枯草,没药,红花
牛膝,红花,防风
蜈蚣
红花,没药
当归,乳香,没药
当归,乳香,没药
天南星,川乌,地龙,乳香,没药,草乌
赤芍,丹皮,红花
赤芍,当归,苏木,刘寄奴
骨碎补,苏木,红花
透骨草,茜草,松节,刘寄奴
菊花,当归,桂枝
桃仁,赤芍,生地
陈皮,木瓜,茱萸,紫苏
香附,白芍,香缘皮,煅瓦楞
海风藤
香附,当归,桑枝,透骨草
防风,天麻,官桂,羌活
肉桂,川芎,白芷,当归
两头尖,茜草,当归,川芎
丹皮,桂枝,何首乌
白芍,当归,白芷
金银花,全蝎,蜈蚣
当归,川芎,桃仁,益母草
党参,白术,莪术,三棱,牛膝
海风藤,威灵仙,防风
熟地,玄胡,桃仁,赤芍
牛膝,鸡血藤,蜈蚣
地龙,威灵仙,木瓜,五加皮,木鳖子
骨碎补,白芍,红花
牛膝
当归,牛膝
羌活,防风,川乌,肉桂
牛膝,杜仲,威灵仙,骨碎补
郁金,赤芍
地龙,蜂房,全虫,白花蛇,乌梢蛇
草乌,枫香脂,五灵脂,木鳖子,地龙,乳香

当归,桃仁,青皮,乌药
赤芍,香附,玫瑰花,红花
当归,牛膝,乳香
茜草,木瓜,牛膝
生地,白芍,川芎
川芎,牛膝,地龙,夏枯草
熟地,香附,牛膝
白芍,何首乌,山药,党参,香附
全蝎,川乌,草乌,蜈蚣
白芍,威灵仙,白芷,桂枝
白芍,威灵仙,白芷,秦艽,川芎
赤芍,威灵仙,蜈蚣
五灵脂,威灵仙
当归,川芎,乌药,香附,羌活
桃仁,枳壳,川芎,白芍,红花
赤芍,桃仁,穿山甲
红花,赤芍
杜仲,穿山甲,牛膝,红花
赤芍,红花,白芷
蜈蚣,赤芍
防风,真辽人参,僵蚕,柿霜饼
天南星,川乌,草乌
党参,白术,莪术,三棱,牛膝
苏木,赤芍,红花
银花,红花,蒲公英,赤芍
蜈蚣
鸡血藤,五加皮,木瓜,白酒
当归,黄芪,牛膝,防风
赤芍,牛膝
红花,威灵仙,桃仁
香附,赤芍,川芎,红花
红花,桃仁,乳香,没药,银花
五灵脂,香附,三七
橘叶,蒲公英
红花,乳香,没药,骨碎补
鸡血藤,牛膝,当归,白芍,乳香,没药
川芎,白芷
杜仲,牛膝,当归
赤芍,蒲黄
赤芍,地龙,鸡血藤,蜈蚣
防己,鸡血藤,钻地风
乌梢蛇,酒
赤芍,桃仁,红花
川芎,地龙,丹皮,威灵仙
丹皮,生地,桃仁
三七,槐花,桂枝
当归,川芎,羌活,川乌,荆芥
赤芍,没药,乳香
老君髯,白花草,二郎箭,九头狮子草
连翘,山栀,薏仁,晚蚕沙
叶
赤芍,乳香,没药
熟地,骨碎补,香附
党参,地鳖虫,桃仁,玉米须,炮山甲粉
生地,川芎,益母草
白糖
白芍,熟地,秦艽,防风,木瓜
川芎,没药
赤芍
30克,30克,30克,5条,30克
当归,乳香,没药
桃仁,红花,赤芍
骨碎补,赤芍,三七
