茯苓,五味子,甘草
车前子,菟丝子,熟地
木瓜,杜仲,续断
肉桂,五味子,甘草
磁石,朱砂,神曲
磁石,山萸肉,熟地
龙骨,牡蛎,芡实
海螵蛸,破故子,赤石脂
山药,益智仁,桑螵蛸
巴戟天,肉苁蓉,菟丝子
巴戟天,续断,杜仲
肉苁蓉,续断,破故子
菟丝子,沙苑子,杜仲
菟丝子,海狗鞭,蛤蚧
破故子,菟丝子,羊合
龙骨,牡蛎,桑螵蛸
五味子,刺猬皮,内经
