云胆矾,0.625,0.625,0.625
猪乳,1000.0,1000.0,1000.0
冲服乌贼骨,15.0,15.0,15.0
牛粉肠干粉,0.1,0.1,0.1
干漆末,250.78125,1.5625,779.4540543715046
砂糖,105.57352941176471,3.464233360337275,207.68282546319216
荜茇末,212.875,200.4122429815871,225.3377570184129
鹿茸,56.57871287128713,34.87341577560237,78.2840099669719
赤车使者,10.9375,0.9938108895641768,20.881189110435823
土,37.5,9.437569599195438,65.56243040080456
鳆鱼,402.75,50.0,931.6870945585117
菱实粉,45.0,45.0,45.0
枸杞根皮,325.89285714285717,31.25,809.8393136238658
麋角屑,143.25,31.25,383.0896339223357
酒拌湿,62.5,62.5,62.5
蝙蝠葛根,37.0,6.0,87.39345195558646
连翘子,11.9875,0.9375,26.608884168402113
炮作饼,60.0,60.0,60.0
放锅内,105.0,105.0,105.0
红曲,322.14112903225805,3.0,917.8272911761778
凡士林加至,133.33333333333334,51.68367524056073,214.98299142610597
东天麻,12.5,12.5,12.5
三仙饮,9.375,9.375,9.375
采花叶子,250.0,250.0,250.0
酒煮苦楝,9.0,9.0,9.0
速尿,0.2,0.2,0.2
紫稍花,24.6875,4.6875,52.762455476367194
赤豆脂,1.5,1.5,1.5
鲜小蓟,67.5,15.0,178.86931803688122
牛筋草,30.0,30.0,30.0
苦瓠子,46.875,46.875,46.875
锉作块,24.0,24.0,24.0
炙蜣螂虫,4.5,4.5,4.5
泡辣椒,10.0,10.0,10.0
山林,3.125,3.125,3.125
生蛇衔,250.0,250.0,250.0
水龙骨,28.34375,3.0,57.919664883751906
赤石胎,9.0,9.0,9.0
炙蜂房,9.333333333333334,1.0,19.757663847407926
苏叶茎,1.5625,1.5625,1.5625
真粉,51.25,30.0,103.30165703414255
真新绛,4.6875,4.6875,4.6875
长生,4.375,4.375,4.375
煅灰,15.0,15.0,15.0
拣连,93.75,93.75,93.75
水银,27.173269453924913,16.27201705114433,38.074521856705495
盐水炒香附,150.0,150.0,150.0
川芎橘皮,30.0,30.0,30.0
川楝皮,10.0,3.5192593015921396,16.48074069840786
鲜盘龙参,15.0,15.0,15.0
洗,79.31891025641026,20.270663136545522,138.367157376275
上芒消,500.0,500.0,500.0
志肉,6.25,3.125,14.368988160479113
用无灰酒浸一宿,500.0,500.0,500.0
活鲤鱼,250.0,250.0,250.0
万年青,15.0,15.0,15.0
别捣罗取末,62.5,62.5,62.5
每角,500.0,500.0,500.0
车米,15.625,2.366747852752237,28.883252147247763
纹军,20.9375,20.9375,20.9375
五积散,62.5,62.5,62.5
煅熊胆,1.5625,1.5625,1.5625
红盐,0.3125,0.3125,0.3125
救必应,40.0,15.0,100.62177826491072
五味子炒,250.0,250.0,250.0
广砂仁,45.925,1.5,92.96352676264425
秦切,15.0,15.0,15.0
贡阿胶,6.0,6.0,6.0
车前草汁,500.0,500.0,500.0
砚石,31.25,31.25,31.25
月,62.5,62.5,62.5
或以童便浸过,36.0,36.0,36.0
粉甘葛,62.5,62.5,62.5
柴服,10.0,10.0,10.0
川草,9.0625,3.125,21.65783953988538
焙诃子肉,12.0,12.0,12.0
干绿豆粉,125.0,125.0,125.0
石蟾蒲,3.125,3.125,3.125
有桑耳,31.25,31.25,31.25
胡葫巴,31.25,31.25,31.25
蒸透,132.5,15.0,381.75514036825797
炒黑地榆,9.0,9.0,9.0
鲜公猪大肠,250.0,250.0,250.0
耳子,36.25,10.0,91.93465901844061
明腰黄,21.03125,4.875551568892945,37.186948431107055
醋淘去砂石,62.5,62.5,62.5
生猪胰子,9.0,9.0,9.0
老鸦灰,15.625,15.625,15.625
香豆蔻,2.34375,2.34375,2.34375
生牡嫄,10.0,10.0,10.0
炙内金,5.0,5.0,5.0
桑螺蛸,26.25,7.5939855542508745,44.90601444574912
蓝青汁,1500.0,1500.0,1500.0
土炒怀山药,31.25,31.25,31.25
鲜田艾,60.0,60.0,60.0
热汤洗去油,15.625,15.625,15.625
波斯鹤虱,93.75,93.75,93.75
川楝子春秋,62.5,62.5,62.5
碎蛇,9.375,9.375,9.375
核,190.5,15.0,423.50171673187305
酒浸蒸焙,30.0,30.0,30.0
生内金,15.0,15.0,15.0
牡丹叶,10.0,10.0,10.0
玉霜,40.625,40.625,40.625
青磁石,250.0,250.0,250.0
土楝子,30.0,30.0,30.0
木患子根,30.0,30.0,30.0
蚕蛹茧,62.5,62.5,62.5
壮年头发,500.0,500.0,500.0
牛李根,31.25,31.25,31.25
排风子,31.25,31.25,31.25
生马钱子面,6.0,6.0,6.0
鲜仙人掌,150.0,50.0,362.1320343559642
曲,492.9895833333333,0.3125,1299.5891204056622
男子乱发,15.78125,0.3125,48.59542406443822
秸矾,50.0,50.0,50.0
皮参,10.0,10.0,10.0
酱瓣,15.0,15.0,15.0
并生用.挫.,156.25,156.25,156.25
秦九,16.666666666666668,12.584183762028037,20.7491495713053
乌梅肉末,31.25,31.25,31.25
未干用青盐,31.25,31.25,31.25
%细辛,12.5,12.5,12.5
淮通,10.0,10.0,10.0
寒石面,62.5,62.5,62.5
松枝,125.0,125.0,125.0
枝梗,24.0,24.0,24.0
羊毛脂,860.8333333333334,30.0,2280.4447641774686
杜蒺藜,270.4166666666667,15.625,854.1183314437528
雪白消石,31.25,31.25,31.25
麻苓,3.0,3.0,3.0
生山芋,0.9375,0.9375,0.9375
银者,125.0,125.0,125.0
取皂子仁,46.875,46.875,46.875
灯草灰,4.78125,0.03125,15.436668027914688
用黑豆,2343.3333333333335,30.0,6874.036001426515
tg生甘草,3.0,3.0,3.0
广米香,18.0,18.0,18.0
拿炙,22.5,22.5,22.5
荛花,12.008928571428571,5.492076188710815,18.525780954146327
以浆水煮,500.0,500.0,500.0
番瓜,600.0,600.0,600.0
单桃仁,2.5,2.5,2.5
每用皂角末,0.3125,0.3125,0.3125
诃黎勒皮,36.71568123393316,22.895656962520324,50.535705505346
犀角尖,28.15625,1.5,76.94945141071142
巴越天,12.0,12.0,12.0
川五倍子,31.25,31.25,31.25
词黎勒,30.0,30.0,30.0
梁州榉皮,3.75,3.75,3.75
青海粉,31.25,31.25,31.25
五倍子粉,20.0,20.0,20.0
桑奇生,125.0,125.0,125.0
铜屑,90.0,90.0,90.0
或海金草,30.0,30.0,30.0
锅粑,120.0,120.0,120.0
明松节,9.375,9.375,9.375
珍珠杆,100.0,100.0,100.0
杏仁皮炭,12.5,5.8708739263761185,19.12912607362388
令生芽,45.0,45.0,45.0
榴根皮,5002.25,4.5,15604.078747025203
黄精粉,10.0,10.0,10.0
金樱子根,45.0,13.180194846605367,76.81980515339464
用益智仁,62.5,62.5,62.5
青金石,20.0,20.0,20.0
起泡为度,180.0,180.0,180.0
氢克尿塞,0.3,0.3,0.3
甲鱼血,20.0,20.0,20.0
蒴藋,277.98295454545456,1.875,645.4362847449277
水翁花,15.0,15.0,15.0
体寒腹痛者加,1.5625,1.5625,1.5625
飞细朱砂,1.875,1.875,1.875
红滕,30.0,30.0,30.0
瓤,40.0,15.50510257216822,64.49489742783177
核桃仕,50.0,50.0,50.0
小油,194.60227272727272,1.0853432221998105,388.11920223234563
生绿矾,120.0,120.0,120.0
海风藻,20.0,20.0,20.0
兔头灰,0.3125,0.3125,0.3125
细生地,23.724137931034484,5.0,48.004650023176204
灯芯灰,6.25,6.25,6.25
桑百皮,15.0,15.0,15.0
三核,12.0,12.0,12.0
磁青,3.125,3.125,3.125
炼成白石英,312.5,312.5,312.5
化桔红,10.0,10.0,10.0
炒石灰,3.125,3.125,3.125
昌蒲,10.0,10.0,10.0
六方藤,30.0,30.0,30.0
牡蛎粉,28.655114942528733,19.4747101042296,37.835519780827866
尼泊金乙酯,1.2,1.2,1.2
蚌壳粉,20.0,20.0,20.0
脐尖,31.25,31.25,31.25
锉片晒干,500.0,500.0,500.0
大黑附子,62.5,62.5,62.5
圆白半夏,62.1875,0.3125,179.28705033005036
箭头砂,1.5625,1.5625,1.5625
生白鲜皮,62.5,62.5,62.5
全牛膝,60.0,60.0,60.0
炙兜铃,5.0,5.0,5.0
好漆,250.0,250.0,250.0
羌活鱼,56.0,12.0,149.3380951166243
鸭嘴花,50.0,50.0,50.0
大者重,171.875,171.875,171.875
煮取,8259.375,100.0,26783.232594218825
生熟川军,15.625,15.625,15.625
制朴,1.53125,1.464958739263761,1.597541260736239
涂生姜汁炙熟,31.25,31.25,31.25
加四制香附,4.6875,4.6875,4.6875
瓜篓皮,10.5,0.9540584539816095,20.04594154601839
炙桑白皮,14.4,2.6240923916667906,26.175907608333212
铁液粉,6.25,6.25,6.25
熟地少则用,7.5,7.5,7.5
如无鲜者可用干者,60.0,60.0,60.0
没石子末,0.3125,0.3125,0.3125
酸枣皮,1.5,1.5,1.5
嫩桂尖,20.0,20.0,20.0
长,3.0,3.0,3.0
甜桔梗,3.5,1.3786796564403576,5.621320343559642
北河参,154.0,154.0,154.0
红豆蔻,14.631944444444445,9.190436015218271,20.073452873670618
莲房,23.035714285714285,8.961466277487183,37.109962293941386
松花粉,78.2215909090909,0.3125,200.69998762556105
青天葵,10.25,4.214946147713345,16.285053852286655
水磨雄黄,12.03125,0.3125,31.04453816783475
黄葶苈,31.25,31.25,31.25
象皮末,31.25,31.25,31.25
环留行,12.0,5.636038969321072,18.36396103067893
细切之,12.5,12.5,12.5
雄鸡,31.25,31.25,31.25
炒瞿麦,1.5625,1.5625,1.5625
鸡卵壳,30.0,30.0,30.0
白米粉,2500.0,2500.0,2500.0
甜石斛,250.0,250.0,250.0
同入慢火灰中煨令面熟,15.0,15.0,15.0
过草,10.0,10.0,10.0
芩,22.140625,3.125,53.57382967596601
乌孔叶,125.0,125.0,125.0
金银花,7851.73124656782,0.7,17879.67535130386
同煮半日取出,30.0,30.0,30.0
盐水,208.33333333333334,106.2712607173676,310.39540594929906
蛮虫,12.0,12.0,12.0
猪胆,25.104166666666668,0.3125,64.2760967208096
忍冬花嫩苗叶,156.25,156.25,156.25
地榆粉,20.5,10.0,42.77386360737624
飞雄黄,7.34375,1.5,15.055649161158358
白蛇,6.25,6.25,6.25
花芯石,30.0,30.0,30.0
慢火炒如珠子白色,15.625,15.625,15.625
商陆末,1000.0,1000.0,1000.0
木香二,312.5,312.5,312.5
远志皮,47.65625,1.25,119.35091166820756
用无灰好酒,3300.0,3300.0,3300.0
菟子,15.0,15.0,15.0
独行根,31.25,31.25,31.25
钻风,15.0,15.0,15.0
用新汲水,2500.0,2500.0,2500.0
将艾,10.35,10.35,10.35
铅白霜,11.846527777777778,6.420881517130203,17.272174038425355
丹麦参,15.0,15.0,15.0
或用乳香,15.625,15.625,15.625
胡蜂,50.15625,0.3125,155.89081087430094
药珠,0.9375,0.9375,0.9375
淫羊蔻,31.25,31.25,31.25
酒汉防己,15.45,0.9,46.31521099879279
小黄米,1500.0,1500.0,1500.0
赤地利,25.3125,0.625,56.24033940077289
生香附,64.7720588235294,2.1875,154.40800604893914
陈葫芦,27.25,10.300165930015716,44.199834069984284
上宫粉,9.375,9.375,9.375
旱莲萆,21.75,10.0,46.36040176429471
食盐,83.94754464285714,3.8031645110546606,164.09192477465962
同贝母炒略熟,31.25,31.25,31.25
小麦芽,15.0,15.0,15.0
指爪甲,0.15625,0.15625,0.15625
故败弩筋,1.5625,1.5625,1.5625
炙蛤蚧,4.6875,4.6875,4.6875
北亭,39.84375,2.7302633856723872,76.95723661432761
白丑头,31.25,31.25,31.25
舍上黑煤,7.96875,0.3125,24.210108880378513
淮熟地,93.75,93.75,93.75
生甘草春用,2.5,2.5,2.5
半用益智仁同炒,46.875,46.875,46.875
兔毛炭,250.0,250.0,250.0
金黄散,237.33333333333334,12.0,585.4176143152051
故徘帛,31.25,31.25,31.25
再用雪水煮,31.25,31.25,31.25
酸榴皮,24.875,14.396450482056213,35.35354951794379
炒榧子,9.0,9.0,9.0
毛诃子,31.25,5.0,74.45644483176092
石见穿,17.5,12.196699141100893,22.803300858899107
三赖子,62.5,62.5,62.5
醋淬碎为度,7.5,7.5,7.5
.,15.183333333333334,1.2,37.36236810343398
文火炒,62.5,62.5,62.5
牛李仁,15.625,15.625,15.625
白豆蔻曲,3.125,3.125,3.125
钓藤钩子,7.96875,0.9375,22.884283665653733
鲜黄荆根,120.0,120.0,120.0
加山栀仁[生研],3.125,3.125,3.125
姜汁炒生地,15.0,15.0,15.0
丁夏,150.0,150.0,150.0
盐酸藤,30.0,30.0,30.0
樗株皮,15.625,15.625,15.625
驹毛,1.25,1.25,1.25
姜汁炮附子,6.25,6.25,6.25
酒浸少顷,120.0,120.0,120.0
将湿青布一方包,31.25,31.25,31.25
薄切,43.58173076923077,25.897262814545403,61.26619872391613
？？草,31.25,31.25,31.25
水鸡头,62.5,62.5,62.5
胡燕矢,1.875,1.875,1.875
令,3.125,3.125,3.125
粉珍珠粉,6.0,6.0,6.0
川三七,15.625,15.625,15.625
黑山桅,10.0,10.0,10.0
重楼,16827.09943181818,1.5,52946.92560016553
天葵草,9.0,9.0,9.0
硼酸粉,3.0,3.0,3.0
去氢胆酸,0.2,0.2,0.2
川谏子,10.0,10.0,10.0
上好黄蜡,500.0,500.0,500.0
每油,218.75,218.75,218.75
五月皮,12.0,12.0,12.0
鸡血藤根,93.75,93.75,93.75
水貂鞭胶,20.0,20.0,20.0
柿饼霜,30.0,30.0,30.0
黄狗下颏,15.0,15.0,15.0
黑祈艾,10.0,10.0,10.0
杏,12.0,12.0,12.0
鲜黄瓜藤,60.0,60.0,60.0
瓜篓,30.333333333333332,10.0,64.43774816647644
冰片白蜂蜜,60.0,60.0,60.0
小春花,400.0,400.0,400.0
有枳实,52.0851,10.4202,140.46969998237813
炒松香,9.375,9.375,9.375
溴化钠,567.0,134.0,1485.5317087613253
开取盒子看成黑糟,7.5,7.5,7.5
熊胆,5.692264784946237,3.7729181115326718,7.611611458359802
臭椿树根,31.25,31.25,31.25
骆驼蓬,15.625,15.625,15.625
鳖胶,125.0,125.0,125.0
男子黑发,31.25,31.25,31.25
淡附,8.333333333333334,4.250850428694704,12.415816237971963
内,92.5,23.557088834311628,161.44291116568837
臭椿根皮,32.8125,2.889503121553819,62.735496878446185
鹰下泊,9.0,9.0,9.0
氢氧化铝,2.0,2.0,2.0
片黄芩,37.54479166666667,1.5625,95.72075595993664
枯研,15.625,15.625,15.625
尸地龙,4140000.0,4140000.0,4140000.0
蓖麻叶,46.875,13.729369631880587,80.02063036811941
石莲心,8.75,3.125,17.72043755900458
延胡索桃仁,312.5,312.5,312.5
大红枣子,125.0,125.0,125.0
铁粉水银,93.75,93.75,93.75
川椒子,3.0,3.0,3.0
诃子灰,6.25,6.25,6.25
川乌头尖,6.0,6.0,6.0
取厚朴,3.125,3.125,3.125
酒连,31.25,2.5,71.90863991822647
鲜商陆,250.0,250.0,250.0
炒黄色,6.75,1.9770292269908047,11.522970773009195
炒芩,10.0,10.0,10.0
京半夏,23.0,6.029437251522861,39.970562748477136
味用米醋,750.0,219.6699141100894,1280.3300858899106
水淬,3.125,3.125,3.125
陈萸肉,6.0,6.0,6.0
甜藤,31.25,31.25,31.25
好五灵脂,60.0,60.0,60.0
用补骨脂,31.25,31.25,31.25
川鸡头末,3.125,3.125,3.125
大红藤,22.5,6.590097423302684,38.40990257669732
耳茶,4.375,4.375,4.375
炒川甲,3.0625,2.929917478527522,3.195082521472478
炒三仙,16.666666666666668,0.3367350481121498,32.99659828522118
姜糖,250.0,250.0,250.0
淮地,12.5,12.5,12.5
滑石,6569.45725517101,0.15625,15379.732962161695
金银草,45.0,13.180194846605367,76.81980515339464
制马钱子,55.669117647058826,0.5,138.9337926674342
败鼓皮,0.9375,0.9375,0.9375
生姜屑,105.625,1.25,274.0680802647069
马牙槟榔,125.0,125.0,125.0
故纸,88.87678571428572,0.3125,184.5701719731968
或用子,310.5,310.5,310.5
蓝漆,62.5,62.5,62.5
炙川芎,30.0,30.0,30.0
生川柏,8.483333333333333,1.5,21.067942816083814
射生箭,15.625,15.625,15.625
右菖蒲,120.0,120.0,120.0
炙令干,31.25,31.25,31.25
鹰不扑,200.0,200.0,200.0
白磁粉,25.0,25.0,25.0
炙去毛狗脊,6.25,6.25,6.25
细甘草,1.853125,0.5801688026119083,3.1260811973880918
蒴嫩叶,10.0,10.0,10.0
鲜败酱草,5000.0,5000.0,5000.0
黄皮叶,765.0,30.0,2324.1704525163373
生五倍子,31.770833333333332,1.5625,74.86487415299501
齐州大半夏,30.0,30.0,30.0
水红花,173.79166666666666,9.375,573.3179616919962
枸杞子,5544.381732902973,0.3125,17108.264934317907
南粉,9.453125,0.3125,28.408180484433927
生栀仁,206.025,5.0,773.3323814630829
腊猪油,53.125,53.125,53.125
以牛乳浸一日,60.0,60.0,60.0
菊花,2431.8158118736383,0.3125,7891.080146674035
0,6.88,4.865810336636592,8.894189663363408
鲜红花,1.5625,1.5625,1.5625
炒薏仁,15.5,5.521898978262447,25.47810102173755
用冷水,850.0,850.0,850.0
酒,1026.7083333333333,599.8388733120705,1453.577793354596
胎头发,15.625,15.625,15.625
干鸡冠花,15.625,15.625,15.625
紫萍,97.734375,8.133591096764974,187.33515890323503
郁金粉,0.42000000000000004,0.15000000000000002,0.6900000000000001
青绵,30.0,30.0,30.0
大麦糵面,4.6875,4.6875,4.6875
丝瓜络,14.452922077922079,10.589544166774012,18.316299989070146
杭萸肉,15.3125,14.649587392637612,15.975412607362388
老鹰骨,3.90625,1.5625,8.878094555217912
准山药,61.6,10.0,131.57450964458414
辛夷包煎,10.0,10.0,10.0
慢火炒至透,45.0,45.0,45.0
加官桂,3.125,3.125,3.125
赤白芍,21.9,1.25,50.30564644573329
春用,2.5,2.5,2.5
O乌梅,50.0,50.0,50.0
六百四十,250.0,250.0,250.0
大川附子,147.5,45.0,364.93533521486336
火煨焦,31.25,31.25,31.25
威蕤,23.671875,3.9833287108381548,43.36042128916185
每斤入蜜,62.5,62.5,62.5
川丁皮,78.125,78.125,78.125
猪心,500.0,500.0,500.0
北全蝎,15.625,15.625,15.625
干青果,250.0,250.0,250.0
白背叶,175.0,15.0,548.697738821096
鳖甲末,9.375,9.375,9.375
珠子末,15.3125,14.649587392637612,15.975412607362388
瘪桃干,9.5,8.439339828220179,10.560660171779821
马缰灰,31.25,31.25,31.25
嫩苏梗,8.270833333333334,4.5,17.278786994774244
硬脂酚镁,132.0,132.0,132.0
珠儿粉,15.625,15.625,15.625
海桐皮白芷,31.25,31.25,31.25
牛膝梢,7.8125,4.497936963188059,11.12706303681194
干茄根,192.8125,52.761327014239185,332.8636729857608
宵花,25.0,25.0,25.0
醋炒大黄,31.25,31.25,31.25
土木香,72.2,11.511253102407856,132.88874689759214
野狸头骨,0.3125,0.3125,0.3125
龙脑薄荷叶,197.91666666666666,31.25,568.5509765553583
又用川楝子净肉,31.25,31.25,31.25
王瓜消,10.15625,4.6875,21.757220628841793
生姜汁涂,39.0625,18.765029598802222,59.35997040119778
大川附,187.5,187.5,187.5
广珠,15.3125,14.649587392637612,15.975412607362388
奎白芍,62.5,62.5,62.5
解盐,31.25,31.25,31.25
有干姜,1.25,1.25,1.25
金色自然铜,15.625,15.625,15.625
真广皮,8.333333333333334,3.125,17.533084235758174
忍冬子,9.375,9.375,9.375
肉桂本,3.0,3.0,3.0
阿胶,49.684451410658305,25.893053811838268,73.47584900947834
油木香,1.95,0.995405845398161,2.904594154601839
皮巾子,18.75,18.75,18.75
柳头,93.75,93.75,93.75
青天癸,12.0,12.0,12.0
胡燕窠,15.625,15.625,15.625
槐头,93.75,93.75,93.75
仁,100.0,20.0,269.7056274847714
鲤鱼肉,492.7083333333333,31.25,1069.2757734657375
元郁,20.0,20.0,20.0
酒蒸地黄,31.25,31.25,31.25
干克,210.0,19.08116907963219,400.9188309203678
白及片,510.9375,3.125,1800.5985826134952
淮木通,3.246875,2.9782726604776593,3.515477339522341
酒炒,29.166666666666668,24.06356303586838,34.26977029746496
肉桂O.,6.0,6.0,6.0
槐树木耳,45.0,45.0,45.0
柳花,20.3125,16.99793696318806,23.62706303681194
锅内酒拌,120.0,120.0,120.0
石蚕,16.5625,0.9375,45.04546502955759
杏枝,328.828125,1.40625,1023.3948093639423
黄糖,205.625,3.125,509.81172308304315
益智仁,12860.123604368931,0.3125,30023.299207754993
用麻油,156.25,156.25,156.25
西洋参,30059.859879032258,1.0,105807.59398990775
南陆根,10.0,10.0,10.0
生白附,1.5,1.5,1.5
生珍珠母,25.0,14.393398282201789,35.60660171779821
次铺全蝎,15.0,15.0,15.0
百蒺藜,15.0,15.0,15.0
炒骨碎补,6.0,6.0,6.0
真橘皮,31.25,31.25,31.25
雄鸡屎白,15.0,15.0,15.0
鹿茸血尖,31.25,31.25,31.25
灯心灰,6.1468750000000005,0.3125,13.78913533751836
防风梢,8.1,1.5625,23.655640054333986
磨刀泥,3.125,3.125,3.125
甜甘根,31.25,31.25,31.25
西瓜蒂,31.25,31.25,31.25
粉脚,15.625,15.625,15.625
倒垂柳,1000.0,1000.0,1000.0
生晒白术,15.0,15.0,15.0
胡罗菔英,1000.0,1000.0,1000.0
生姜煎汤浸一日夜透,30.0,30.0,30.0
辽东参,62.5,62.5,62.5
鲜油血竭,120.0,120.0,120.0
补骨脂乙醇流浸膏,10.0,10.0,10.0
栝蒌仁,15.625,15.625,15.625
炮附,4.6875,1.3729369631880592,8.00206303681194
麸和作饼,0.3125,0.3125,0.3125
汤煮掠去沫,43.75,3.100968646227251,84.39903135377276
再入铜铛煎至,2500.0,2500.0,2500.0
四破,60.0,60.0,60.0
麦门,53.125,21.75024900497217,84.49975099502782
生茅术,14.6875,3.125,30.353851531626628
貂鞭,0.65,0.65,0.65
泽泻,4820.977333449782,0.3,13091.342998152943
醉浸,125.0,125.0,125.0
松叶,479.23214285714283,15.0,1084.7920573683862
昆仑青木香,1.875,1.875,1.875
制远志,67.5,15.0,178.86931803688122
干蒲桃,125.0,125.0,125.0
虎掌乌头,0.9375,0.9375,0.9375
熬,14.0,14.0,14.0
风尾草,19.5,9.95405845398161,29.04594154601839
真蒲黄,36.60227272727273,10.320997755112714,62.88354769943274
紫豆蔻,60.0,60.0,60.0
枫香寄生,30.0,30.0,30.0
白玄明粉,6.25,6.25,6.25
臭牡丹根,125.0,125.0,125.0
红硇砂,3.125,3.125,3.125
韭菜地地龙粪,6.25,6.25,6.25
炒芥子,30.0,30.0,30.0
柳枝,262.0670731707317,0.3125,644.5355843660784
好香附子,500.0,500.0,500.0
嫩乌药,31.25,31.25,31.25
酒母,9.375,9.375,9.375
金礞石,32.958333333333336,3.245953407899332,62.670713258767336
动物胆汁,0.2,0.2,0.2
净肉桂,3.0,3.0,3.0
沸,43.875,0.3125,106.4677686518179
反复炙涂三次,60.0,60.0,60.0
黄金,3000.0,3000.0,3000.0
又以,250.0,87.62023679041778,412.3797632095822
生李根,500.0,500.0,500.0
六味地黄丸加远志,31.25,31.25,31.25
猪肉,141.5625,5.0,452.37556398249654
粉大甘草,21.875,21.875,21.875
参苓平胃散,500.0,500.0,500.0
紫河车,30231.41759708738,0.9375,120225.74430901137
甑带,23.4375,6.864684815940294,40.010315184059706
真地青,31.25,31.25,31.25
锡内散,2.0,2.0,2.0
连皮芩,15.0,15.0,15.0
去椒,500.0,500.0,500.0
白砂糖,907.6979166666666,3.0,2900.1804416147043
滤去砂石,46.875,13.729369631880587,80.02063036811941
柳枝梢,15.625,15.625,15.625
熟附子薏苡仁,30.0,30.0,30.0
青皮子,169.79166666666666,9.375,366.26115645240077
红辣蓼,15.0,15.0,15.0
二,312.5,312.5,312.5
苜蓿香,15.78125,0.3125,48.59542406443822
石刁柏,100.0,100.0,100.0
瓜蒌根十,109.375,31.25,275.1031518405971
地塞米松注射液,1.0,1.0,1.0
盘丹参,15.0,15.0,15.0
红枣肉,116.42857142857143,15.0,298.1592161785795
鲜荷叶边,7.2,5.228198792981402,9.171801207018598
生姜汁和作饼,31.25,15.625,46.875
虎下颌骨,93.75,93.75,93.75
大黄八,312.5,312.5,312.5
辟温丹,2.5,2.5,2.5
鹤蚤,20.0,20.0,20.0
蒸饼,31.25,31.25,31.25
石龙骨,0.9375,0.9375,0.9375
肉豆蔻仁,152.61513157894737,0.3125,462.00443892615294
焙蜂房,6.0,6.0,6.0
抗药,15.0,15.0,15.0
飞清石,15.0,15.0,15.0
雪白茯苓,70.3125,15.625,186.32220628841796
黄秫谷,103.5,103.5,103.5
熟白矾,31.25,31.25,31.25
皮皮,2.0,2.0,2.0
鹿茸面,15.625,15.625,15.625
真蛤粉,73.0390625,4.0625,244.25651437010035
重研令细,250.0,250.0,250.0
研如油,62.5,62.5,62.5
云,5000.0,5000.0,5000.0
家禽气管,10.0,10.0,10.0
不令透水,15.0,15.0,15.0
威灵仙根,2.5,2.5,2.5
晚蚕沙,57.19583333333333,26.050386234278868,88.3412804323878
井水,625.0,625.0,625.0
刮去皴皮,31.25,31.25,31.25
黑白丑头末,250.0,250.0,250.0
生姜汁拌和,187.5,187.5,187.5
白蔹,39.761342772861354,29.028043431887195,50.49464211383551
炒薏苡仁,60.5,9.0,157.58372675170642
雪膏,31.25,31.25,31.25
鲜马鞭草,100.0,100.0,100.0
莲米,33.375,5.612254827174425,61.137745172825575
取鹿角胶,500.0,500.0,500.0
金牛草,16.46875,6.989099714717849,25.94840028528215
鲜羊肝,2580.0,160.0,7713.595231414335
藩泻叶,6.0,6.0,6.0
当归梢,5.4279761904761905,2.677085851787502,8.178866529164878
香茶香,15.0,15.0,15.0
锅巴,95.83333333333333,12.5,199.4150241221338
炙炙甘草,5.0,5.0,5.0
加川贝,4.5,4.5,4.5
净肉,312.5,312.5,312.5
龙骨,1244.0439897207136,0.15625,4855.834666470652
盐橘红,3.125,3.125,3.125
五味芋,15.0,15.0,15.0
犬骨,0.3125,0.3125,0.3125
小蓟,33.859848484848484,9.17700779947446,58.54268917022251
马兰头根,30.0,30.0,30.0
龙延香,1.5625,1.5625,1.5625
甜酒,390.0,30.0,1153.6753236814711
芡实米,50.729166666666664,3.125,134.76135993334472
生姜汁制饼,62.5,62.5,62.5
乌龙土,0.3125,0.3125,0.3125
头,46.25,15.0,105.38438086257436
用猪牙皂,15.625,15.625,15.625
生姜汁浸,31.5625,0.9375,75.09544370359073
草乌亦可,125.0,125.0,125.0
蜣螂末,15.625,15.625,15.625
楮,125.0,125.0,125.0
醋炙玄胡,15.0,15.0,15.0
大,103500.0,103500.0,103500.0
浮萍草,10961.157236842106,0.3125,43470.8451402843
真炭灰,93.75,93.75,93.75
米炮,0.203125,0.203125,0.203125
小枳实,14.51875,3.0,32.357737378859966
真郁金,6.890625,4.27201531178399,9.50923468821601
飞青黛,23.09722222222222,2.5,52.24428574032632
秋蜜,1500.0,1500.0,1500.0
红枣皮,46.875,46.875,46.875
熟尿石膏,30.0,30.0,30.0
白花蛇蛇草,25.0,17.928932188134524,32.071067811865476
冬蜜,208.33333333333334,106.2712607173676,310.39540594929906
圆白天南星,4.5,4.5,4.5
指宽麻油,1000.0,1000.0,1000.0
川药,13.125,6.25,27.70907736197254
墨旱莲膏,500.0,500.0,500.0
香附米,77.63031914893617,25.073702005516992,130.18693629235534
白花桂花树根,60.0,60.0,60.0
生入药,31.25,31.25,31.25
去翅,30.0,30.0,30.0
青铅,62.5,62.5,62.5
紫苏,41.73386983082707,0.15625,98.43610503943705
白蔻散加大黄,6.25,6.25,6.25
鲜蛇舌草,30.0,30.0,30.0
醋炙文术,65.0,30.0,139.24621202458746
白凤仙花,67.0,9.0,190.03657992645927
肉蔻霜,4.6875,1.3729369631880592,8.00206303681194
山大颜根,60.0,60.0,60.0
猪骨髓,500.0,500.0,500.0
紫草皮,10.625,1.3442234969265652,19.905776503073433
红茶叶,37.5,15.0,85.22970773009195
翼首草,90.0,77.75255128608411,102.24744871391589
制萱精,30.0,30.0,30.0
％食用乙醇,7500.0,7500.0,7500.0
