0.075,0.057,0.868
0.203,0.202,0.595
0.263,0.474,0.263
0.106,0.005,0.494,0.015,0.307,0.049,0.025
0.206,0.261,0.007,0.265,0.245,0.001,0.014
0.46,0.192,0.142,0.052,0.055,0.07,0.029
0.136,0.27,0.271,0.027,0.026,0.27
0.019,0.019,0.075,0.354,0.506,0.019,0.009
0.049,0.189,0.189,0.194,0.189,0.189
0.042,0.052,0.085,0.041,0.051,0.041,0.053,0.571,0.064
1.0
0.265,0.22,0.22,0.294
0.289,0.013,0.024,0.001,0.001,0.092,0.289,0.001,0.001,0.289
0.037,0.963
0.009,0.009,0.482,0.476,0.011,0.012
1.0
0.855,0.073,0.073
1.0
0.497,0.004,0.5
0.021,0.022,0.937,0.02
0.117,0.043,0.013,0.035,0.013,0.78
0.313,0.106,0.097,0.085,0.4
0.138,0.147,0.147,0.147,0.025,0.036,0.025,0.146,0.024,0.147,0.018
0.011,0.045,0.045,0.215,0.01,0.197,0.045,0.01,0.045,0.044,0.278,0.009,0.045
0.012,0.804,0.012,0.172
1.0
0.243,0.236,0.01,0.243,0.008,0.008,0.008,0.242
0.012,0.012,0.008,0.012,0.012,0.909,0.012,0.012,0.012
0.091,0.046,0.059,0.804
0.462,0.053,0.022,0.026,0.008,0.428
1.0
0.069,0.069,0.069,0.069,0.069,0.069,0.069,0.519
0.004,0.492,0.001,0.436,0.001,0.001,0.065
0.975,0.025
0.012,0.01,0.037,0.002,0.01,0.225,0.226,0.172,0.01,0.01,0.015,0.011,0.04,0.011,0.2,0.009
0.119,0.021,0.016,0.211,0.01,0.012,0.059,0.005,0.003,0.004,0.004,0.472,0.037,0.006,0.004,0.006,0.006,0.005
0.015,0.948,0.008,0.008,0.005,0.008,0.008
0.876,0.034,0.006,0.008,0.007,0.01,0.047,0.013
0.015,0.007,0.903,0.076
0.003,0.002,0.002,0.002,0.224,0.347,0.002,0.311,0.002,0.002,0.064,0.002,0.013,0.023
0.029,0.029,0.015,0.002,0.002,0.015,0.143,0.028,0.212,0.015,0.029,0.025,0.015,0.019,0.002,0.005,0.015,0.23,0.173
0.175,0.206,0.207,0.206,0.206
1.0
1.0
0.005,0.498,0.498
0.108,0.108,0.259,0.262,0.262
0.25,0.25,0.25,0.251
0.002,0.003,0.003,0.406,0.001,0.005,0.003,0.562,0.003,0.001,0.008,0.003,0.001
0.333,0.333,0.333
0.014,0.738,0.057,0.055,0.014,0.014,0.015,0.014,0.014,0.064
0.009,0.009,0.009,0.009,0.009,0.941,0.006,0.009
1.0
0.25,0.25,0.25,0.25
0.167,0.167,0.167,0.166,0.166,0.167
0.566,0.434
0.005,0.988,0.007
0.52,0.48
0.287,0.144,0.283,0.286
0.004,0.027,0.027,0.002,0.021,0.026,0.027,0.004,0.027,0.027,0.724,0.027,0.027,0.021,0.005,0.004
0.23,0.007,0.229,0.007,0.007,0.007,0.022,0.157,0.226,0.092,0.008,0.007
1.0
0.042,0.096,0.012,0.028,0.011,0.652,0.068,0.091
0.038,0.037,0.02,0.02,0.038,0.717,0.053,0.076
0.015,0.937,0.041,0.007
0.222,0.245,0.019,0.247,0.019,0.247
0.199,0.266,0.094,0.09,0.253,0.099
0.001,0.001,0.001,0.001,0.947,0.021,0.001,0.001,0.001,0.026
0.001,0.001,0.001,0.948,0.021,0.001,0.001,0.001,0.026
0.052,0.052,0.052,0.052,0.25,0.058,0.485
0.434,0.005,0.148,0.01,0.085,0.274,0.028,0.017
0.031,0.018,0.891,0.06
0.171,0.171,0.171,0.145,0.171,0.171
0.015,0.015,0.058,0.015,0.898
0.004,0.002,0.164,0.164,0.164,0.164,0.337,0.002
0.185,0.185,0.188,0.007,0.249,0.185
0.011,0.463,0.011,0.012,0.012,0.012,0.481
0.033,0.033,0.033,0.044,0.051,0.064,0.743
0.253,0.253,0.245,0.248
0.006,0.006,0.451,0.538
0.452,0.035,0.513
0.424,0.576
0.5,0.5
1.0
0.005,0.013,0.022,0.003,0.923,0.022,0.012
0.005,0.013,0.022,0.003,0.923,0.022,0.012
0.002,0.002,0.002,0.241,0.008,0.002,0.007,0.241,0.24,0.002,0.241,0.001,0.004,0.007
0.204,0.05,0.746
0.025,0.103,0.274,0.139,0.032,0.014,0.015,0.05,0.134,0.15,0.014,0.014,0.014,0.02
0.024,0.232,0.046,0.025,0.036,0.036,0.065,0.052,0.045,0.333,0.036,0.036,0.036
0.812,0.188
1.0
0.987,0.013
0.166,0.166,0.166,0.171,0.166,0.166
0.258,0.233,0.25,0.259
0.496,0.504
0.48,0.52
0.5,0.5
0.004,0.979,0.004,0.004,0.004,0.004
0.004,0.979,0.004,0.004,0.004,0.004
0.947,0.018,0.018,0.018
0.578,0.004,0.004,0.036,0.004,0.005,0.346,0.004,0.004,0.004,0.004,0.004,0.004
0.694,0.041,0.148,0.118
0.004,0.004,0.004,0.004,0.004,0.468,0.004,0.509
0.508,0.492
0.921,0.079
0.694,0.041,0.148,0.118
0.364,0.001,0.372,0.134,0.002,0.001,0.127,0.001,0.001
0.557,0.443
1.0
0.254,0.019,0.082,0.38,0.023,0.223,0.019
0.308,0.43,0.262
0.018,0.387,0.555,0.021,0.019
0.497,0.503
0.371,0.629
0.973,0.027
0.804,0.034,0.006,0.008,0.071,0.014,0.011,0.046,0.007
1.0
0.845,0.007,0.01,0.01,0.011,0.032,0.032,0.052
0.129,0.001,0.027,0.004,0.003,0.001,0.834
0.191,0.029,0.029,0.004,0.055,0.691
0.014,0.013,0.011,0.06,0.076,0.011,0.009,0.009,0.009,0.012,0.009,0.009,0.757
0.113,0.59,0.076,0.158,0.063
0.368,0.26,0.372
0.95,0.05
1.0
0.331,0.271,0.398
0.087,0.087,0.087,0.539,0.087,0.024,0.087
0.079,0.079,0.079,0.082,0.064,0.088,0.088,0.088,0.088,0.088,0.088,0.088
0.154,0.147,0.003,0.003,0.003,0.003,0.039,0.295,0.003,0.003,0.242,0.045,0.054,0.003
0.181,0.176,0.176,0.466
0.141,0.116,0.081,0.03,0.091,0.106,0.059,0.148,0.059,0.056,0.077,0.035
0.842,0.028,0.043,0.058,0.028
0.011,0.017,0.176,0.01,0.026,0.743,0.017
0.049,0.007,0.944
0.039,0.012,0.001,0.002,0.422,0.008,0.007,0.001,0.039,0.039,0.428
0.071,0.071,0.071,0.071,0.071,0.171,0.071,0.074,0.071,0.172,0.071,0.017
0.082,0.025,0.025,0.02,0.021,0.02,0.659,0.025,0.025,0.096
0.035,0.014,0.035,0.035,0.017,0.024,0.811,0.014,0.014
0.415,0.001,0.272,0.037,0.266,0.0,0.0,0.001,0.006
0.003,0.003,0.003,0.003,0.32,0.344,0.003,0.317,0.003
0.102,0.1,0.2,0.2,0.199,0.199
