0.125,0.123,0.751
0.057,0.057,0.886
0.334,0.333,0.333
0.108,0.108,0.147,0.108,0.371,0.112,0.047
0.478,0.121,0.12,0.112,0.057,0.016,0.096
0.38,0.162,0.092,0.092,0.092,0.092,0.092
0.01,0.328,0.003,0.002,0.328,0.328
0.201,0.201,0.201,0.19,0.006,0.2,0.001
0.027,0.032,0.491,0.341,0.032,0.077
0.049,0.011,0.028,0.008,0.009,0.004,0.004,0.883,0.004
1.0
0.428,0.005,0.005,0.562
0.181,0.036,0.014,0.036,0.08,0.034,0.268,0.014,0.034,0.302
0.206,0.794
0.167,0.167,0.167,0.167,0.167,0.167
1.0
0.979,0.011,0.011
1.0
0.774,0.077,0.149
0.226,0.256,0.252,0.265
0.233,0.191,0.05,0.282,0.122,0.122
0.438,0.084,0.122,0.119,0.237
0.109,0.111,0.111,0.111,0.106,0.11,0.012,0.111,0.102,0.111,0.007
0.004,0.121,0.002,0.047,0.001,0.018,0.002,0.001,0.77,0.006,0.024,0.001,0.003
0.004,0.735,0.004,0.258
1.0
0.104,0.108,0.302,0.104,0.104,0.104,0.104,0.068
0.159,0.159,0.159,0.159,0.159,0.015,0.015,0.015,0.159
0.092,0.152,0.046,0.71
0.002,0.002,0.004,0.005,0.002,0.984
1.0
0.103,0.155,0.155,0.169,0.156,0.027,0.156,0.079
0.034,0.025,0.022,0.842,0.022,0.027,0.028
0.767,0.233
0.003,0.021,0.006,0.002,0.0,0.417,0.021,0.436,0.0,0.001,0.002,0.021,0.004,0.004,0.059,0.001
0.066,0.003,0.424,0.407,0.002,0.003,0.004,0.002,0.02,0.0,0.02,0.02,0.02,0.004,0.0,0.001,0.0,0.002
0.085,0.015,0.015,0.015,0.015,0.837,0.015
0.174,0.183,0.012,0.186,0.071,0.013,0.185,0.176
0.044,0.003,0.939,0.014
0.002,0.002,0.002,0.002,0.002,0.027,0.002,0.946,0.002,0.002,0.002,0.002,0.002,0.002
0.097,0.096,0.0,0.0,0.0,0.096,0.093,0.094,0.087,0.0,0.096,0.013,0.095,0.013,0.012,0.012,0.012,0.081,0.099
0.037,0.245,0.229,0.245,0.245
1.0
1.0
0.121,0.759,0.119
0.125,0.125,0.501,0.125,0.125
0.469,0.03,0.03,0.47
0.001,0.001,0.001,0.495,0.001,0.001,0.001,0.488,0.002,0.001,0.003,0.001,0.001
0.235,0.142,0.623
0.001,0.994,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
0.092,0.092,0.092,0.092,0.004,0.502,0.107,0.02
1.0
0.25,0.25,0.25,0.25
0.167,0.167,0.167,0.167,0.167,0.167
0.504,0.496
0.244,0.519,0.238
0.907,0.093
0.251,0.246,0.252,0.251
0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.016,0.003,0.005,0.371,0.021,0.378,0.021,0.021
0.291,0.006,0.006,0.008,0.29,0.006,0.006,0.045,0.022,0.028,0.006,0.287
1.0
0.102,0.171,0.119,0.112,0.121,0.156,0.098,0.121
0.115,0.115,0.115,0.115,0.115,0.119,0.117,0.187
0.648,0.165,0.144,0.043
0.365,0.55,0.028,0.014,0.013,0.029
0.202,0.194,0.188,0.21,0.002,0.204
0.006,0.001,0.008,0.001,0.672,0.293,0.001,0.001,0.001,0.017
0.006,0.008,0.001,0.672,0.293,0.001,0.001,0.001,0.018
0.222,0.23,0.231,0.232,0.056,0.025,0.004
0.203,0.063,0.195,0.039,0.103,0.2,0.005,0.192
0.005,0.002,0.986,0.007
0.007,0.479,0.013,0.014,0.008,0.479
0.056,0.002,0.937,0.002,0.003
0.033,0.033,0.259,0.033,0.144,0.42,0.045,0.033
0.001,0.295,0.297,0.019,0.007,0.38
0.004,0.146,0.005,0.031,0.047,0.004,0.763
0.011,0.078,0.079,0.006,0.019,0.009,0.798
0.321,0.1,0.261,0.318
0.039,0.039,0.459,0.463
0.375,0.25,0.375
0.487,0.513
0.733,0.267
1.0
0.002,0.012,0.012,0.012,0.012,0.002,0.949
0.002,0.012,0.012,0.012,0.012,0.002,0.949
0.004,0.015,0.014,0.014,0.061,0.091,0.181,0.014,0.014,0.014,0.328,0.017,0.025,0.209
0.077,0.15,0.773
0.002,0.3,0.112,0.249,0.071,0.001,0.072,0.009,0.005,0.098,0.002,0.072,0.001,0.005
0.003,0.456,0.025,0.109,0.002,0.11,0.018,0.007,0.007,0.149,0.003,0.11,0.002
0.502,0.498
1.0
0.5,0.5
0.031,0.025,0.028,0.044,0.843,0.028
0.228,0.319,0.226,0.227
0.501,0.499
0.463,0.537
0.5,0.5
0.159,0.756,0.021,0.021,0.021,0.021
0.159,0.756,0.021,0.021,0.021,0.021
0.933,0.001,0.066,0.001
0.987,0.002,0.001,0.004,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
0.869,0.079,0.026,0.026
0.005,0.006,0.038,0.004,0.004,0.935,0.004,0.004
0.501,0.499
0.5,0.5
0.869,0.079,0.026,0.026
0.424,0.414,0.023,0.045,0.023,0.003,0.023,0.023,0.023
0.87,0.13
1.0
0.024,0.006,0.013,0.468,0.006,0.48,0.002
0.333,0.363,0.304
0.198,0.198,0.198,0.206,0.199
0.496,0.504
0.539,0.461
0.907,0.093
0.141,0.149,0.01,0.152,0.153,0.143,0.01,0.151,0.091
1.0
0.248,0.004,0.003,0.004,0.003,0.249,0.249,0.239
0.276,0.049,0.06,0.006,0.05,0.28,0.279
0.006,0.326,0.326,0.006,0.312,0.024
0.073,0.036,0.039,0.085,0.231,0.085,0.01,0.022,0.027,0.085,0.196,0.026,0.086
0.172,0.205,0.138,0.436,0.05
0.303,0.397,0.301
0.975,0.025
1.0
0.318,0.313,0.369
0.442,0.001,0.442,0.005,0.11,0.001,0.001
0.033,0.033,0.033,0.033,0.033,0.119,0.119,0.119,0.119,0.119,0.119,0.119
0.004,0.16,0.0,0.0,0.0,0.0,0.613,0.0,0.0,0.0,0.0,0.219,0.0,0.0
0.006,0.006,0.006,0.982
0.288,0.016,0.081,0.012,0.079,0.022,0.071,0.146,0.074,0.073,0.082,0.058
0.227,0.231,0.196,0.194,0.151
0.143,0.143,0.143,0.143,0.144,0.143,0.143
