0.725,0.275
0.001,0.043,0.017,0.001,0.001,0.113,0.112,0.0,0.009,0.001,0.007,0.001,0.001,0.001,0.001,0.01,0.001,0.041,0.018,0.001,0.001,0.008,0.001,0.01,0.001,0.02,0.001,0.001,0.001,0.109,0.001,0.001,0.001,0.001,0.049,0.03,0.101,0.001,0.001,0.001,0.001,0.129,0.001,0.106,0.001,0.013,0.031,0.001,0.001
0.014,0.904,0.014,0.014,0.014,0.014,0.014,0.014
0.018,0.076,0.039,0.039,0.077,0.04,0.077,0.077,0.039,0.039,0.039,0.039,0.076,0.077,0.039,0.013,0.039,0.013,0.014,0.039,0.039,0.039,0.013
0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.798,0.006,0.006,0.006,0.006,0.006,0.006,0.006
0.002,0.002,0.002,0.002,0.101,0.002,0.162,0.003,0.003,0.005,0.005,0.004,0.003,0.169,0.005,0.005,0.005,0.004,0.169,0.169,0.011,0.165,0.002
0.004,0.007,0.002,0.115,0.002,0.125,0.0,0.0,0.0,0.001,0.002,0.003,0.002,0.002,0.002,0.002,0.094,0.111,0.017,0.002,0.121,0.002,0.003,0.119,0.0,0.002,0.126,0.124,0.0,0.002,0.005
0.003,0.004,0.003,0.025,0.004,0.003,0.008,0.004,0.003,0.003,0.003,0.004,0.894,0.003,0.004,0.003,0.003,0.002,0.003,0.003,0.008,0.003,0.003,0.003
0.034,0.034,0.143,0.143,0.093,0.283,0.129,0.138
0.138,0.283,0.271,0.308
0.033,0.023,0.023,0.38,0.023,0.023,0.023,0.023,0.025,0.376,0.023,0.023
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
1.0
1.0
1.0
0.134,0.134,0.135,0.007,0.005,0.019,0.01,0.003,0.128,0.013,0.1,0.004,0.132,0.021,0.128,0.024,0.003
0.203,0.199,0.199,0.199,0.2
0.089,0.157,0.143,0.002,0.002,0.002,0.132,0.054,0.002,0.002,0.002,0.12,0.002,0.151,0.002,0.002,0.136,0.002
0.396,0.056,0.016,0.424,0.044,0.064
0.333,0.333,0.333
0.002,0.002,0.001,0.0,0.002,0.003,0.022,0.0,0.022,0.002,0.056,0.179,0.0,0.228,0.001,0.002,0.041,0.001,0.003,0.002,0.005,0.002,0.018,0.002,0.002,0.002,0.198,0.0,0.002,0.002,0.001,0.0,0.0,0.0,0.001,0.002,0.195
0.124,0.124,0.124,0.001,0.003,0.124,0.124,0.124,0.124,0.004,0.004,0.119
0.166,0.166,0.168,0.166,0.166,0.166
0.001,0.231,0.001,0.193,0.003,0.001,0.192,0.172,0.001,0.205
0.005,0.007,0.007,0.45,0.472,0.005,0.009,0.006,0.021,0.019
0.001,0.434,0.009,0.009,0.001,0.009,0.009,0.001,0.009,0.493,0.008,0.015
0.139,0.139,0.139,0.014,0.014,0.139,0.139,0.139,0.139
0.003,0.003,0.003,0.003,0.153,0.003,0.003,0.003,0.002,0.002,0.002,0.003,0.002,0.002,0.003,0.002,0.003,0.26,0.003,0.257,0.003,0.003,0.0,0.003,0.0,0.003,0.005,0.003,0.002,0.001,0.003,0.003,0.003,0.003,0.229,0.013,0.003,0.003,0.003,0.003
0.489,0.005,0.005,0.005,0.489,0.005
0.277,0.043,0.509,0.04,0.04,0.051,0.04
0.281,0.14,0.263,0.157,0.159
0.004,0.183,0.016,0.016,0.003,0.247,0.028,0.016,0.121,0.016,0.016,0.05,0.016,0.017,0.117,0.07,0.016,0.016,0.016,0.016
0.001,0.001,0.001,0.0,0.0,0.0,0.0,0.003,0.19,0.191,0.142,0.002,0.002,0.001,0.001,0.0,0.0,0.0,0.0,0.001,0.001,0.184,0.005,0.0,0.005,0.0,0.001,0.0,0.122,0.001,0.006,0.136,0.0,0.0,0.0
0.216,0.093,0.187,0.201,0.186,0.117
0.624,0.053,0.053,0.053,0.059,0.053,0.053,0.053
0.443,0.443,0.058,0.029,0.027
0.225,0.021,0.225,0.207,0.034,0.23,0.015,0.012,0.002,0.009,0.004,0.006,0.009,0.002
0.002,0.01,0.001,0.001,0.465,0.009,0.004,0.001,0.445,0.001,0.01,0.003,0.001,0.01,0.01,0.001,0.001,0.001,0.01,0.01,0.002
0.007,0.022,0.022,0.022,0.022,0.094,0.023,0.023,0.022,0.113,0.022,0.011,0.094,0.022,0.003,0.113,0.022,0.022,0.104,0.079,0.007,0.022,0.022,0.017,0.022,0.022,0.022
