0.514,0.486
0.0,0.084,0.018,0.0,0.0,0.001,0.094,0.0,0.018,0.0,0.018,0.001,0.002,0.0,0.089,0.017,0.0,0.058,0.003,0.0,0.0,0.094,0.0,0.018,0.0,0.018,0.0,0.0,0.001,0.009,0.0,0.0,0.001,0.094,0.085,0.018,0.072,0.001,0.089,0.001,0.0,0.001,0.094,0.001,0.0,0.0,0.001,0.0,0.0
0.009,0.458,0.458,0.01,0.009,0.029,0.014,0.014
0.013,0.066,0.065,0.066,0.066,0.051,0.066,0.066,0.003,0.001,0.072,0.068,0.066,0.066,0.0,0.063,0.066,0.065,0.066,0.003,0.001,0.001,0.001
0.0,0.002,0.006,0.0,0.023,0.0,0.126,0.019,0.023,0.008,0.023,0.023,0.023,0.0,0.023,0.02,0.023,0.023,0.023,0.023,0.023,0.002,0.023,0.023,0.002,0.222,0.195,0.023,0.0,0.002,0.023,0.023,0.023
0.042,0.0,0.057,0.054,0.052,0.045,0.052,0.011,0.002,0.05,0.052,0.052,0.025,0.052,0.051,0.052,0.052,0.052,0.052,0.052,0.042,0.052,0.052
0.009,0.002,0.112,0.115,0.112,0.115,0.003,0.001,0.001,0.002,0.001,0.003,0.001,0.001,0.0,0.001,0.024,0.001,0.022,0.001,0.115,0.001,0.001,0.115,0.113,0.001,0.001,0.001,0.001,0.001,0.126
0.089,0.461,0.005,0.089,0.005,0.005,0.005,0.005,0.005,0.088,0.005,0.005,0.089,0.005,0.005,0.005,0.005,0.005,0.089,0.005,0.005,0.007,0.006,0.005
0.124,0.125,0.125,0.125,0.124,0.125,0.125,0.125
0.248,0.256,0.248,0.248
0.012,0.013,0.013,0.013,0.013,0.013,0.115,0.013,0.016,0.757,0.013,0.013
0.143,0.001,0.143,0.143,0.143,0.143,0.139,0.143
1.0
1.0
1.0
0.003,0.14,0.003,0.137,0.14,0.004,0.004,0.003,0.003,0.101,0.003,0.058,0.003,0.14,0.119,0.14,0.003
0.2,0.2,0.2,0.2,0.2
0.086,0.086,0.086,0.0,0.0,0.003,0.086,0.056,0.085,0.005,0.086,0.085,0.08,0.086,0.002,0.086,0.086,0.0
0.219,0.26,0.26,0.26,0.0,0.0
0.498,0.5,0.002
0.053,0.053,0.0,0.0,0.0,0.058,0.053,0.053,0.053,0.0,0.052,0.053,0.045,0.053,0.0,0.053,0.041,0.0,0.0,0.067,0.0,0.0,0.053,0.053,0.053,0.0,0.053,0.0,0.001,0.0,0.0,0.0,0.053,0.0,0.0,0.0,0.053
0.056,0.135,0.133,0.0,0.0,0.135,0.135,0.135,0.135,0.0,0.0,0.135
0.409,0.038,0.048,0.428,0.039,0.038
0.001,0.001,0.002,0.083,0.002,0.188,0.188,0.158,0.188,0.188
0.313,0.007,0.019,0.296,0.282,0.008,0.013,0.012,0.017,0.034
0.005,0.36,0.003,0.003,0.006,0.003,0.003,0.005,0.003,0.263,0.003,0.346
0.028,0.139,0.139,0.139,0.139,0.139,0.0,0.139,0.138
0.002,0.002,0.002,0.386,0.007,0.002,0.002,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.001,0.386,0.147,0.023,0.002,0.002,0.001,0.002,0.0,0.002,0.0,0.0,0.0,0.002,0.002,0.002,0.002,0.002,0.003,0.006,0.002,0.002,0.002,0.002
0.163,0.183,0.163,0.163,0.163,0.163
0.21,0.023,0.693,0.023,0.023,0.003,0.023
0.01,0.959,0.011,0.011,0.009
0.0,0.077,0.077,0.0,0.0,0.077,0.0,0.0,0.077,0.077,0.077,0.077,0.0,0.0,0.077,0.077,0.077,0.073,0.077,0.077
0.011,0.01,0.0,0.0,0.0,0.0,0.0,0.131,0.126,0.126,0.126,0.126,0.012,0.008,0.01,0.011,0.01,0.01,0.01,0.011,0.01,0.01,0.002,0.01,0.01,0.0,0.01,0.011,0.01,0.011,0.01,0.01,0.01,0.133,0.01
0.167,0.167,0.167,0.167,0.167,0.167
0.491,0.033,0.022,0.144,0.143,0.051,0.052,0.063
0.249,0.249,0.249,0.007,0.248
0.136,0.145,0.145,0.145,0.145,0.001,0.0,0.0,0.145,0.0,0.0,0.0,0.001,0.136
0.076,0.011,0.098,0.029,0.186,0.012,0.096,0.023,0.122,0.098,0.011,0.029,0.029,0.011,0.028,0.001,0.009,0.108,0.001,0.011,0.012
0.016,0.001,0.001,0.016,0.001,0.04,0.113,0.005,0.001,0.001,0.016,0.016,0.016,0.016,0.016,0.001,0.217,0.054,0.194,0.194,0.001,0.004,0.001,0.025,0.001,0.016,0.016
0.001,0.001,0.001,0.197,0.197,0.001,0.001,0.001,0.197,0.001,0.197,0.001,0.197,0.001,0.002
0.151,0.154,0.417,0.123,0.155
0.0,0.017,0.328,0.328,0.327,0.001,0.0,0.0
0.008,0.008,0.008,0.009,0.009,0.008,0.483,0.466
0.147,0.147,0.147,0.147,0.118,0.147,0.146,0.001,0.0
0.199,0.199,0.199,0.199,0.002,0.199,0.001
0.329,0.329,0.003,0.002,0.002,0.002,0.329,0.003
0.11,0.107,0.006,0.006,0.113,0.006,0.326,0.326
0.056,0.056,0.056,0.058,0.08,0.08,0.058,0.15,0.15,0.056,0.146,0.056
0.001,0.004,0.0,0.024,0.0,0.024,0.024,0.024,0.007,0.288,0.011,0.292,0.004,0.004,0.023,0.005,0.023,0.001,0.001,0.001,0.001,0.025,0.024,0.079,0.001,0.001,0.001,0.0,0.001,0.001,0.001,0.023,0.001,0.002,0.003,0.003,0.0,0.001,0.001,0.001,0.024,0.001,0.023,0.0,0.0,0.002,0.012,0.001,0.002,0.0
0.046,0.049,0.045,0.045,0.246,0.242,0.004,0.004,0.046,0.045,0.045,0.045,0.045,0.045,0.045
0.018,0.018,0.018,0.182,0.182,0.036,0.018,0.022,0.018,0.018,0.018,0.182,0.018,0.018,0.237
0.046,0.049,0.045,0.045,0.246,0.242,0.004,0.004,0.046,0.045,0.045,0.045,0.045,0.045,0.045
0.142,0.11,0.142,0.0,0.006,0.0,0.0,0.001,0.0,0.142,0.001,0.0,0.001,0.001,0.001,0.001,0.141,0.002,0.141,0.141,0.001,0.001,0.027,0.001,0.001
0.069,0.069,0.069,0.069,0.069,0.069,0.064,0.049,0.069,0.058,0.069,0.069,0.069,0.069,0.069
0.25,0.25,0.25,0.25
0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.489,0.002,0.002,0.002,0.489
0.057,0.174,0.024,0.017,0.021,0.018,0.057,0.204,0.206,0.017,0.206
0.002,0.002,0.488,0.002,0.002,0.002,0.002,0.002,0.488,0.002,0.002,0.002,0.002
0.108,0.108,0.002,0.034,0.108,0.086,0.108,0.108,0.03,0.001,0.001,0.03,0.006,0.108,0.03,0.021,0.108
0.022,0.396,0.037,0.022,0.025,0.4,0.02,0.022,0.011,0.009,0.024,0.012
0.002,0.03,0.002,0.081,0.002,0.002,0.002,0.262,0.03,0.046,0.002,0.254,0.258,0.03
1.0
0.116,0.415,0.469
0.107,0.447,0.447
0.005,0.005,0.088,0.087,0.087,0.024,0.076,0.088,0.088,0.045,0.089,0.005,0.087,0.088,0.005,0.001,0.001,0.005,0.033,0.005,0.005,0.005,0.0,0.078
0.209,0.001,0.001,0.034,0.002,0.001,0.001,0.008,0.059,0.16,0.05,0.001,0.001,0.001,0.001,0.211,0.008,0.002,0.189,0.059
0.001,0.001,0.001,0.001,0.005,0.002,0.001,0.002,0.001,0.001,0.001,0.327,0.327,0.324,0.001
0.383,0.617
0.004,0.004,0.001,0.004,0.001,0.002,0.001,0.162,0.001,0.162,0.001,0.129,0.001,0.001,0.003,0.034,0.161,0.162,0.001,0.001,0.162,0.001
0.017,0.389,0.009,0.009,0.009,0.277,0.017,0.009,0.009,0.254
0.003,0.001,0.002,0.001,0.001,0.039,0.003,0.003,0.002,0.001,0.001,0.03,0.001,0.189,0.001,0.001,0.15,0.001,0.189,0.189,0.001,0.188
0.991,0.009
0.5,0.5
0.002,0.011,0.002,0.042,0.002,0.465,0.002,0.47,0.002,0.002
0.184,0.02,0.004,0.184,0.094,0.184,0.146,0.184
0.001,0.148,0.172,0.001,0.001,0.001,0.172,0.161,0.17,0.001,0.172,0.001
0.002,0.002,0.458,0.534,0.002
0.125,0.128,0.126,0.123,0.122,0.32,0.055
0.001,0.0,0.002,0.327,0.327,0.001,0.004,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.323,0.001
0.061,0.062,0.061,0.062,0.061,0.073,0.061,0.061,0.061,0.062,0.061,0.064,0.063,0.062,0.061,0.061
0.2,0.2,0.2,0.2,0.2
0.189,0.316,0.19,0.305
1.0
0.082,0.082,0.081,0.077,0.082,0.082,0.057,0.082,0.082,0.082,0.082,0.048,0.082
0.72,0.011,0.256,0.012
0.004,0.002,0.004,0.28,0.002,0.002,0.335,0.002,0.002,0.002,0.005,0.002,0.012,0.002,0.004,0.004,0.003,0.005,0.33
0.472,0.446,0.082
0.199,0.002,0.199,0.199,0.199,0.003,0.199
0.516,0.176,0.309
0.007,0.175,0.004,0.001,0.21,0.0,0.003,0.001,0.003,0.206,0.001,0.001,0.001,0.001,0.001,0.001,0.057,0.003,0.0,0.0,0.0,0.036,0.003,0.058,0.058,0.001,0.0,0.0,0.0,0.0,0.058,0.058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044,0.003,0.003
