0.587,0.413
0.001,0.007,0.004,0.007,0.0,0.357,0.007,0.0,0.007,0.001,0.007,0.055,0.0,0.0,0.007,0.005,0.003,0.007,0.003,0.007,0.0,0.007,0.007,0.007,0.0,0.007,0.0,0.0,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.006,0.007,0.003,0.0,0.008,0.007,0.373,0.0,0.01,0.007,0.0,0.007
0.02,0.343,0.351,0.093,0.078,0.076,0.02,0.02
0.001,0.122,0.001,0.001,0.122,0.006,0.123,0.123,0.123,0.078,0.033,0.005,0.087,0.107,0.005,0.002,0.016,0.001,0.01,0.002,0.028,0.003,0.002
0.315,0.001,0.021,0.001,0.001,0.0,0.003,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.315,0.315,0.001,0.001,0.001,0.001,0.001,0.001,0.001
0.028,0.003,0.033,0.005,0.091,0.003,0.107,0.006,0.008,0.002,0.016,0.122,0.077,0.113,0.001,0.01,0.001,0.002,0.122,0.122,0.006,0.121,0.001
0.004,0.001,0.005,0.015,0.005,0.17,0.0,0.0,0.0,0.0,0.0,0.022,0.076,0.006,0.0,0.0,0.0,0.135,0.002,0.0,0.129,0.08,0.0,0.174,0.0,0.0,0.094,0.08,0.001,0.001,0.0
0.002,0.002,0.003,0.003,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.676,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.28,0.002,0.002
0.02,0.005,0.307,0.02,0.22,0.017,0.329,0.082
0.0,0.333,0.339,0.327
0.452,0.008,0.007,0.085,0.107,0.004,0.06,0.044,0.008,0.025,0.185,0.015
0.037,0.008,0.011,0.009,0.008,0.008,0.46,0.458
1.0
1.0
1.0
0.069,0.101,0.087,0.004,0.048,0.004,0.002,0.069,0.151,0.003,0.071,0.068,0.069,0.069,0.116,0.002,0.069
0.198,0.131,0.274,0.188,0.208
0.142,0.165,0.007,0.005,0.001,0.007,0.118,0.016,0.006,0.001,0.002,0.143,0.001,0.148,0.002,0.001,0.233,0.003
0.32,0.037,0.32,0.32,0.001,0.002
0.489,0.021,0.489
0.088,0.085,0.001,0.002,0.085,0.003,0.004,0.001,0.004,0.001,0.008,0.188,0.0,0.102,0.002,0.001,0.087,0.001,0.0,0.003,0.001,0.003,0.002,0.003,0.003,0.003,0.114,0.003,0.082,0.006,0.002,0.003,0.001,0.003,0.0,0.018,0.087
0.002,0.2,0.012,0.003,0.0,0.178,0.202,0.2,0.2,0.002,0.0,0.002
0.164,0.181,0.164,0.164,0.164,0.164
0.002,0.002,0.018,0.011,0.01,0.002,0.787,0.002,0.002,0.162
0.114,0.126,0.115,0.115,0.124,0.115,0.016,0.13,0.026,0.119
0.005,0.621,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.007,0.005,0.326
0.019,0.003,0.32,0.003,0.003,0.324,0.003,0.323,0.003
0.001,0.001,0.041,0.093,0.095,0.089,0.097,0.012,0.0,0.0,0.0,0.0,0.001,0.0,0.001,0.001,0.001,0.095,0.085,0.092,0.001,0.001,0.001,0.001,0.002,0.001,0.0,0.0,0.0,0.002,0.001,0.001,0.037,0.037,0.043,0.127,0.037,0.001,0.001,0.001
0.471,0.009,0.009,0.003,0.5,0.007
0.211,0.211,0.215,0.162,0.0,0.199,0.001
0.006,0.006,0.978,0.005,0.006
0.084,0.201,0.031,0.004,0.002,0.109,0.001,0.059,0.155,0.013,0.001,0.012,0.002,0.004,0.197,0.017,0.093,0.001,0.012,0.002
0.009,0.009,0.009,0.009,0.009,0.009,0.01,0.009,0.009,0.009,0.01,0.009,0.009,0.009,0.009,0.009,0.009,0.009,0.009,0.012,0.003,0.711,0.0,0.009,0.009,0.009,0.009,0.009,0.009,0.009,0.01,0.009,0.009,0.009,0.003
0.134,0.275,0.038,0.272,0.264,0.016
0.975,0.003,0.003,0.003,0.003,0.004,0.003,0.003
0.108,0.608,0.094,0.097,0.094
0.171,0.034,0.035,0.034,0.036,0.684,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0
0.013,0.012,0.001,0.012,0.013,0.01,0.024,0.001,0.812,0.001,0.012,0.001,0.012,0.012,0.012,0.012,0.002,0.012,0.001,0.012,0.012
0.004,0.089,0.007,0.0,0.0,0.039,0.0,0.026,0.0,0.094,0.0,0.001,0.2,0.0,0.0,0.111,0.069,0.0,0.152,0.205,0.0,0.001,0.0,0.0,0.001,0.0,0.0
0.004,0.097,0.001,0.246,0.293,0.001,0.001,0.001,0.001,0.001,0.3,0.001,0.004,0.001,0.048
0.203,0.203,0.203,0.203,0.188
0.5,0.001,0.001,0.001,0.496,0.001,0.001,0.001
0.115,0.154,0.121,0.115,0.117,0.149,0.115,0.115
0.001,0.044,0.232,0.232,0.232,0.232,0.027,0.001,0.0
0.002,0.006,0.391,0.44,0.077,0.083,0.002
0.175,0.368,0.055,0.364,0.009,0.009,0.009,0.011
0.269,0.227,0.049,0.049,0.259,0.049,0.049,0.049
0.042,0.042,0.042,0.002,0.041,0.041,0.042,0.332,0.332,0.042,0.002,0.042
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.002,0.026,0.068,0.279,0.0,0.0,0.25,0.274,0.0,0.0,0.0,0.016,0.002,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.001,0.0,0.002,0.0,0.0,0.071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001
0.0,0.044,0.0,0.0,0.075,0.083,0.103,0.0,0.091,0.0,0.0,0.441,0.088,0.073,0.0
0.0,0.077,0.006,0.538,0.077,0.0,0.0,0.0,0.0,0.0,0.0,0.078,0.0,0.072,0.149
0.0,0.044,0.0,0.0,0.075,0.083,0.103,0.0,0.091,0.0,0.0,0.441,0.088,0.073,0.0
0.0,0.236,0.237,0.0,0.001,0.0,0.0,0.0,0.0,0.237,0.234,0.0,0.023,0.0,0.0,0.0,0.027,0.0,0.0,0.0,0.001,0.0,0.003,0.0,0.0
0.012,0.085,0.087,0.013,0.108,0.093,0.048,0.014,0.086,0.011,0.013,0.086,0.089,0.194,0.06
0.316,0.316,0.051,0.316
0.001,0.079,0.012,0.032,0.001,0.002,0.001,0.395,0.001,0.002,0.002,0.475
0.0,0.053,0.008,0.021,0.0,0.001,0.0,0.326,0.267,0.001,0.321
0.0,0.021,0.267,0.001,0.008,0.0,0.326,0.0,0.32,0.001,0.001,0.053,0.0
0.095,0.123,0.096,0.003,0.008,0.066,0.139,0.139,0.025,0.001,0.0,0.002,0.003,0.105,0.002,0.095,0.1
0.034,0.034,0.034,0.034,0.034,0.034,0.034,0.034,0.287,0.028,0.034,0.381
0.107,0.109,0.007,0.092,0.007,0.007,0.109,0.109,0.109,0.112,0.109,0.109,0.007,0.007
1.0
0.036,0.43,0.534
0.394,0.36,0.246
0.114,0.114,0.0,0.0,0.001,0.103,0.114,0.0,0.011,0.011,0.004,0.001,0.114,0.0,0.001,0.0,0.0,0.001,0.067,0.114,0.012,0.105,0.114,0.0
0.076,0.011,0.001,0.038,0.076,0.015,0.015,0.0,0.002,0.075,0.076,0.015,0.014,0.274,0.071,0.076,0.073,0.015,0.077,0.0
0.032,0.218,0.219,0.011,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.218,0.179,0.062,0.036
0.499,0.501
0.0,0.0,0.111,0.001,0.094,0.0,0.0,0.092,0.0,0.156,0.026,0.201,0.0,0.004,0.026,0.0,0.082,0.205,0.0,0.0,0.0,0.0
0.104,0.104,0.104,0.104,0.104,0.104,0.104,0.066,0.104,0.104
0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.001,0.028,0.0,0.0,0.0,0.0,0.0,0.0,0.028,0.22,0.122,0.224,0.17,0.111,0.089
0.5,0.5
0.458,0.542
0.009,0.004,0.004,0.167,0.017,0.172,0.003,0.582,0.038,0.004
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.122
0.045,0.104,0.104,0.106,0.081,0.066,0.104,0.11,0.096,0.029,0.103,0.051
0.339,0.002,0.339,0.318,0.002
0.33,0.015,0.283,0.048,0.287,0.015,0.02
0.002,0.002,0.028,0.298,0.421,0.028,0.028,0.002,0.002,0.032,0.028,0.002,0.028,0.017,0.017,0.002,0.04,0.023
0.243,0.016,0.029,0.013,0.076,0.014,0.012,0.059,0.012,0.236,0.016,0.0,0.015,0.013,0.012,0.234
0.2,0.2,0.2,0.2,0.2
0.002,0.492,0.004,0.502
1.0
0.084,0.068,0.085,0.085,0.085,0.085,0.085,0.085,0.085,0.085,0.085,0.001,0.085
0.928,0.022,0.026,0.024
0.078,0.005,0.002,0.105,0.011,0.091,0.417,0.091,0.002,0.001,0.003,0.002,0.091,0.001,0.002,0.002,0.002,0.003,0.089
0.023,0.955,0.023
0.092,0.002,0.087,0.087,0.087,0.002,0.643
0.892,0.055,0.052
0.03,0.03,0.03,0.03,0.03,0.03,0.001,0.03,0.03,0.03,0.03,0.0,0.001,0.029,0.03,0.03,0.03,0.03,0.03,0.002,0.03,0.03,0.03,0.03,0.03,0.001,0.001,0.106,0.002,0.106,0.03,0.03,0.001,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.013,0.03,0.03
0.057,0.002,0.031,0.03,0.081,0.642,0.036,0.002,0.002,0.031,0.002,0.031,0.054
0.114,0.091,0.561,0.08,0.077,0.077
0.031,0.031,0.001,0.031,0.001,0.031,0.031,0.031,0.031,0.11,0.031,0.031,0.031,0.031,0.03,0.031,0.003,0.001,0.031,0.002,0.001,0.031,0.031,0.0,0.031,0.031,0.031,0.031,0.001,0.11,0.031,0.0,0.0,0.0,0.0,0.031,0.031,0.0,0.0,0.012,0.013,0.001,0.001,0.0,0.0,0.031
0.259,0.002,0.001,0.125,0.001,0.002,0.155,0.155,0.002,0.132,0.163,0.002
0.019,0.018,0.021,0.002,0.011,0.766,0.018,0.079,0.021,0.026,0.018
0.236,0.028,0.048,0.052,0.251,0.049,0.074,0.263
0.117,0.103,0.101,0.101,0.101,0.275,0.101,0.101
0.0,0.0,0.0,0.202,0.251,0.001,0.111,0.032,0.007,0.256,0.139,0.001,0.0
0.142,0.142,0.142,0.142,0.142,0.004,0.142,0.142
0.143,0.143,0.143,0.143,0.143,0.143,0.143
0.03,0.03,0.671,0.031,0.03,0.031,0.031,0.085,0.03,0.03
0.219,0.26,0.261,0.261
