0.021,0.021,0.958
0.247,0.247,0.013,0.247,0.247
0.327,0.019,0.327,0.327
0.058,0.022,0.018,0.021,0.023,0.02,0.019,0.662,0.044,0.021,0.039,0.028,0.024
0.024,0.024,0.953
0.027,0.758,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027
0.034,0.044,0.101,0.1,0.297,0.096,0.248,0.081
1.0
0.25,0.25,0.25,0.25
0.17,0.164,0.166,0.166,0.165,0.169
0.495,0.505
0.081,0.853,0.066
0.62,0.38
0.32,0.041,0.32,0.319
0.005,0.005,0.005,0.123,0.123,0.123,0.123,0.123,0.005,0.005,0.008,0.123,0.005,0.099,0.005,0.123
0.167,0.167,0.167,0.001,0.001,0.167,0.003,0.031,0.163,0.002,0.003,0.126
1.0
0.042,0.161,0.093,0.088,0.016,0.3,0.075,0.226
0.095,0.095,0.095,0.095,0.095,0.3,0.116,0.11
0.849,0.064,0.022,0.064
0.343,0.208,0.059,0.099,0.09,0.201
0.21,0.152,0.101,0.122,0.206,0.209
0.095,0.103,0.103,0.103,0.103,0.103,0.088,0.103,0.103,0.094
0.108,0.113,0.113,0.113,0.113,0.105,0.113,0.113,0.108
0.079,0.079,0.079,0.079,0.138,0.081,0.466
0.332,0.026,0.201,0.031,0.114,0.239,0.027,0.031
0.322,0.046,0.573,0.059
0.008,0.008,0.326,0.326,0.008,0.326
0.008,0.008,0.741,0.121,0.121
0.138,0.022,0.14,0.14,0.14,0.14,0.14,0.14
0.041,0.404,0.044,0.041,0.066,0.404
0.1,0.196,0.101,0.1,0.196,0.1,0.208
0.047,0.047,0.047,0.047,0.603,0.053,0.158
0.265,0.224,0.245,0.266
0.055,0.051,0.207,0.688
0.454,0.021,0.526
0.5,0.5
0.5,0.5
1.0
0.016,0.016,0.016,0.016,0.016,0.016,0.906
0.016,0.016,0.016,0.016,0.016,0.016,0.906
0.002,0.001,0.002,0.016,0.005,0.546,0.015,0.016,0.013,0.014,0.018,0.016,0.32,0.014
0.196,0.107,0.697
0.018,0.104,0.197,0.133,0.023,0.024,0.011,0.087,0.016,0.045,0.021,0.237,0.023,0.06
0.023,0.13,0.043,0.03,0.032,0.104,0.116,0.021,0.075,0.059,0.028,0.309,0.032
0.501,0.499
1.0
0.5,0.5
0.036,0.034,0.037,0.852,0.038,0.003
0.202,0.369,0.214,0.215
0.499,0.501
0.509,0.491
0.508,0.492
0.472,0.478,0.006,0.006,0.031,0.006
0.472,0.478,0.031,0.006,0.006,0.006
0.944,0.019,0.019,0.019
0.086,0.083,0.076,0.076,0.086,0.076,0.057,0.076,0.076,0.076,0.076,0.076,0.076
0.416,0.089,0.446,0.048
0.028,0.028,0.028,0.028,0.028,0.801,0.028,0.028
0.51,0.49
0.728,0.272
0.416,0.089,0.446,0.048
0.139,0.172,0.172,0.154,0.172,0.006,0.172,0.006,0.006
0.452,0.548
1.0
0.285,0.029,0.248,0.351,0.029,0.031,0.029
0.325,0.365,0.31
0.002,0.001,0.994,0.001,0.001
0.044,0.956
0.802,0.198
0.966,0.034
0.395,0.127,0.006,0.098,0.087,0.033,0.027,0.132,0.096
1.0
0.051,0.083,0.135,0.105,0.132,0.128,0.266,0.102
0.498,0.006,0.402,0.008,0.005,0.027,0.053
0.157,0.157,0.157,0.157,0.215,0.157
0.0,0.002,0.001,0.308,0.005,0.312,0.002,0.003,0.0,0.003,0.109,0.001,0.251
0.054,0.081,0.036,0.817,0.012
0.151,0.672,0.177
0.933,0.067
1.0
0.152,0.393,0.454
0.262,0.077,0.078,0.177,0.252,0.077,0.077
0.055,0.018,0.018,0.03,0.019,0.123,0.123,0.123,0.123,0.123,0.123,0.123
0.018,0.042,0.018,0.018,0.15,0.15,0.15,0.081,0.018,0.15,0.018,0.15,0.018,0.018
0.019,0.557,0.019,0.405
0.122,0.122,0.069,0.025,0.121,0.122,0.082,0.122,0.065,0.063,0.067,0.021
0.971,0.019,0.003,0.006,0.0
0.084,0.084,0.155,0.085,0.161,0.154,0.276
0.955,0.022,0.022
0.267,0.23,0.035,0.032,0.241,0.032,0.032,0.032,0.032,0.032,0.032
0.123,0.123,0.005,0.123,0.005,0.123,0.123,0.121,0.005,0.123,0.123,0.005
0.155,0.152,0.006,0.006,0.006,0.006,0.503,0.01,0.006,0.152
0.122,0.122,0.122,0.122,0.114,0.122,0.122,0.123,0.032
0.274,0.058,0.082,0.325,0.071,0.042,0.042,0.048,0.057
0.069,0.069,0.069,0.069,0.065,0.425,0.096,0.069,0.069
0.048,0.041,0.338,0.04,0.134,0.4
0.019,0.006,0.004,0.006,0.006,0.007,0.441,0.065,0.395,0.051
0.001,0.008,0.028,0.008,0.504,0.416,0.017,0.008,0.008
0.006,0.007,0.949,0.006,0.006,0.006,0.006,0.006,0.006,0.006
0.039,0.038,0.905,0.018
0.053,0.053,0.053,0.053,0.053,0.053,0.053,0.531,0.053,0.042
0.029,0.014,0.005,0.058,0.615,0.001,0.065,0.061,0.152
0.516,0.123,0.361
0.5,0.5
0.174,0.211,0.143,0.145,0.147,0.18
0.023,0.057,0.92
0.004,0.004,0.004,0.004,0.497,0.481,0.004,0.004
0.127,0.461,0.412
0.007,0.008,0.015,0.013,0.958
1.0
0.009,0.956,0.003,0.009,0.003,0.003,0.004,0.003,0.003,0.003,0.003
0.053,0.531,0.053,0.053,0.053,0.053,0.043,0.053,0.053,0.053
0.5,0.5
0.587,0.044,0.061,0.033,0.036,0.033,0.034,0.082,0.09
0.185,0.24,0.003,0.001,0.198,0.059,0.059,0.001,0.255
0.268,0.173,0.558
0.004,0.004,0.004,0.004,0.004,0.487,0.495
0.082,0.022,0.014,0.076,0.419,0.191,0.146,0.049
0.132,0.139,0.155,0.574
1.0
0.04,0.095,0.04,0.095,0.095,0.095,0.067,0.095,0.093,0.095,0.095,0.095
0.002,0.307,0.103,0.481,0.103,0.002
0.498,0.004,0.498
0.908,0.092
0.5,0.5
0.325,0.325,0.35
0.855,0.145
0.121,0.08,0.107,0.111,0.079,0.079,0.266,0.079,0.079
0.032,0.183,0.107,0.111,0.032,0.036,0.468,0.032
0.025,0.027,0.027,0.21,0.026,0.025,0.215,0.21,0.21,0.025
1.0
0.003,0.002,0.004,0.008,0.205,0.204,0.205,0.205,0.164,0.001
0.002,0.002,0.141,0.119,0.119,0.156,0.102,0.119,0.004,0.119,0.119
0.009,0.01,0.01,0.01,0.013,0.394,0.531,0.003,0.009,0.009
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.034,0.966
0.113,0.132,0.519,0.006,0.041,0.03,0.03,0.041,0.03,0.03,0.03
0.067,0.067,0.067,0.067,0.666,0.067
0.141,0.048,0.27,0.27,0.27
0.002,0.998
0.252,0.013,0.24,0.494
0.268,0.111,0.395,0.225
0.157,0.157,0.016,0.157,0.012,0.155,0.157,0.031,0.157
0.5,0.5
0.498,0.502
0.012,0.012,0.002,0.003,0.924,0.003,0.012,0.012,0.012,0.009
0.009,0.035,0.936,0.003,0.009,0.001,0.003,0.001,0.001,0.002
0.971,0.029
0.003,0.003,0.002,0.003,0.004,0.333,0.002,0.003,0.304,0.33,0.002,0.003,0.003,0.002,0.003
0.003,0.036,0.003,0.005,0.038,0.038,0.158,0.707,0.005,0.003,0.003
0.45,0.507,0.043
0.01,0.01,0.01,0.022,0.024,0.024,0.011,0.015,0.014,0.013,0.078,0.289,0.024,0.065,0.203,0.191
0.751,0.076,0.043,0.072,0.044,0.013
0.227,0.63,0.143
0.226,0.06,0.034,0.042,0.115,0.216,0.2,0.073,0.034
0.123,0.877
0.126,0.356,0.125,0.171,0.056,0.166
0.143,0.143,0.143,0.143,0.143,0.143,0.143
0.177,0.462,0.041,0.132,0.157,0.031
0.017,0.536,0.211,0.012,0.185,0.021,0.018
0.009,0.009,0.379,0.437,0.156,0.009
0.079,0.078,0.078,0.079,0.325,0.048,0.063,0.079,0.093,0.079
0.064,0.132,0.151,0.068,0.148,0.105,0.15,0.059,0.061,0.059
0.182,0.161,0.168,0.165,0.164,0.16
0.001,0.999
0.511,0.148,0.114,0.114,0.114
0.25,0.25,0.25,0.25
0.303,0.321,0.005,0.005,0.005,0.005,0.006,0.256,0.031,0.027,0.036
0.005,0.962,0.006,0.005,0.005,0.005,0.005,0.005
0.333,0.333,0.333
0.093,0.19,0.01,0.099,0.608
0.063,0.105,0.082,0.129,0.059,0.13,0.129,0.129,0.098,0.077
0.035,0.107,0.113,0.033,0.112,0.204,0.111,0.031,0.082,0.172
0.898,0.079,0.023
0.012,0.012,0.976
0.016,0.152,0.144,0.145,0.154,0.014,0.013,0.013,0.144,0.136,0.055,0.015
0.042,0.058,0.115,0.342,0.085,0.042,0.235,0.079
0.01,0.202,0.093,0.01,0.215,0.274,0.01,0.015,0.01,0.162
0.085,0.288,0.085,0.085,0.287,0.085,0.085
