"[0.6790780141843972, 0.8333333333333334, 0.8617021276595744, 0.898936170212766, 0.9060283687943262, 0.9219858156028369, 0.9361702127659575, 0.9397163120567376, 0.9432624113475178, 0.9468085106382979, 0.9485815602836879, 0.9539007092198581, 0.9556737588652482, 0.9574468085106383, 0.9556737588652482, 0.9574468085106383, 0.9574468085106383, 0.9574468085106383, 0.9574468085106383, 0.9574468085106383, 0.9574468085106383, 0.9574468085106383, 0.9574468085106383, 0.9574468085106383, 0.9574468085106383, 0.9574468085106383, 0.9574468085106383, 0.9574468085106383, 0.9574468085106383, 0.9574468085106383, 0.9574468085106383, 0.9574468085106383, 0.9574468085106383, 0.9574468085106383, 0.9574468085106383, 0.9574468085106383, 0.9574468085106383, 0.9574468085106383, 0.9574468085106383, 0.9574468085106383, 0.9574468085106383, 0.9574468085106383, 0.9574468085106383, 0.9574468085106383, 0.9574468085106383, 0.9574468085106383, 0.9574468085106383, 0.9574468085106383, 0.9574468085106383, 0.9574468085106383]"
"[0.7039007092198581, 0.8209219858156028, 0.8404255319148937, 0.8794326241134752, 0.8847517730496454, 0.9042553191489362, 0.9131205673758865, 0.9202127659574468, 0.925531914893617, 0.9273049645390071, 0.9308510638297872, 0.9308510638297872, 0.9326241134751773, 0.9326241134751773, 0.9343971631205674, 0.9361702127659575, 0.9361702127659575, 0.9361702127659575, 0.9397163120567376, 0.9397163120567376, 0.9397163120567376, 0.9397163120567376, 0.9397163120567376, 0.9397163120567376, 0.9397163120567376, 0.9397163120567376, 0.9397163120567376, 0.9397163120567376, 0.9397163120567376, 0.9397163120567376, 0.9397163120567376, 0.9397163120567376, 0.9397163120567376, 0.9397163120567376, 0.9397163120567376, 0.9397163120567376, 0.9397163120567376, 0.9397163120567376, 0.9397163120567376, 0.9397163120567376, 0.9397163120567376, 0.9397163120567376, 0.9397163120567376, 0.9397163120567376, 0.9397163120567376, 0.9397163120567376, 0.9397163120567376, 0.9397163120567376, 0.9397163120567376, 0.9397163120567376]"
"[0.7074468085106383, 0.849290780141844, 0.875886524822695, 0.8918439716312057, 0.9078014184397163, 0.9290780141843972, 0.9326241134751773, 0.9379432624113475, 0.9414893617021277, 0.9432624113475178, 0.9450354609929078, 0.9485815602836879, 0.9539007092198581, 0.9556737588652482, 0.9556737588652482, 0.9556737588652482, 0.9556737588652482, 0.9556737588652482, 0.9556737588652482, 0.9556737588652482, 0.9556737588652482, 0.9556737588652482, 0.9556737588652482, 0.9556737588652482, 0.9556737588652482, 0.9556737588652482, 0.9556737588652482, 0.9556737588652482, 0.9556737588652482, 0.9556737588652482, 0.9556737588652482, 0.9556737588652482, 0.9556737588652482, 0.9556737588652482, 0.9556737588652482, 0.9556737588652482, 0.9556737588652482, 0.9556737588652482, 0.9556737588652482, 0.9556737588652482, 0.9556737588652482, 0.9556737588652482, 0.9556737588652482, 0.9556737588652482, 0.9556737588652482, 0.9556737588652482, 0.9556737588652482, 0.9556737588652482, 0.9556737588652482, 0.9556737588652482]"
"[0.7145390070921985, 0.8315602836879432, 0.8652482269503546, 0.8918439716312057, 0.9131205673758865, 0.9202127659574468, 0.9290780141843972, 0.9326241134751773, 0.9379432624113475, 0.9414893617021277, 0.9432624113475178, 0.9450354609929078, 0.9468085106382979, 0.9468085106382979, 0.9468085106382979, 0.9468085106382979, 0.950354609929078, 0.950354609929078, 0.950354609929078, 0.950354609929078, 0.950354609929078, 0.950354609929078, 0.950354609929078, 0.950354609929078, 0.950354609929078, 0.950354609929078, 0.950354609929078, 0.950354609929078, 0.950354609929078, 0.950354609929078, 0.950354609929078, 0.950354609929078, 0.950354609929078, 0.950354609929078, 0.950354609929078, 0.950354609929078, 0.950354609929078, 0.950354609929078, 0.950354609929078, 0.950354609929078, 0.950354609929078, 0.950354609929078, 0.950354609929078, 0.950354609929078, 0.950354609929078, 0.950354609929078, 0.950354609929078, 0.950354609929078, 0.950354609929078, 0.950354609929078]"
"[0.6471631205673759, 0.8209219858156028, 0.8847517730496454, 0.9060283687943262, 0.9184397163120568, 0.9273049645390071, 0.9343971631205674, 0.9397163120567376, 0.9450354609929078, 0.9468085106382979, 0.9468085106382979, 0.950354609929078, 0.950354609929078, 0.950354609929078, 0.950354609929078, 0.950354609929078, 0.9485815602836879, 0.9485815602836879, 0.9485815602836879, 0.9485815602836879, 0.9485815602836879, 0.9485815602836879, 0.9485815602836879, 0.9485815602836879, 0.9485815602836879, 0.9485815602836879, 0.9485815602836879, 0.9485815602836879, 0.9485815602836879, 0.9485815602836879, 0.9485815602836879, 0.9485815602836879, 0.9485815602836879, 0.9485815602836879, 0.9485815602836879, 0.9485815602836879, 0.9485815602836879, 0.9485815602836879, 0.9485815602836879, 0.9485815602836879, 0.9485815602836879, 0.9485815602836879, 0.9485815602836879, 0.9485815602836879, 0.9485815602836879, 0.9485815602836879, 0.9485815602836879, 0.9485815602836879, 0.9485815602836879, 0.9485815602836879]"
"[0.7127659574468085, 0.8280141843971631, 0.8599290780141844, 0.8687943262411347, 0.8918439716312057, 0.9060283687943262, 0.9166666666666666, 0.9290780141843972, 0.9343971631205674, 0.9432624113475178, 0.9432624113475178, 0.9432624113475178, 0.9432624113475178, 0.9485815602836879, 0.9485815602836879, 0.9485815602836879, 0.9485815602836879, 0.9485815602836879, 0.9485815602836879, 0.9485815602836879, 0.9485815602836879, 0.9485815602836879, 0.9485815602836879, 0.9485815602836879, 0.9485815602836879, 0.9485815602836879, 0.9485815602836879, 0.9485815602836879, 0.9485815602836879, 0.9485815602836879, 0.9485815602836879, 0.9485815602836879, 0.9485815602836879, 0.9485815602836879, 0.9485815602836879, 0.9485815602836879, 0.9485815602836879, 0.9485815602836879, 0.9485815602836879, 0.9485815602836879, 0.9485815602836879, 0.9485815602836879, 0.9485815602836879, 0.9485815602836879, 0.9485815602836879, 0.9485815602836879, 0.9485815602836879, 0.9485815602836879, 0.9485815602836879, 0.9485815602836879]"
"[0.6702127659574468, 0.8120567375886525, 0.8634751773049646, 0.8847517730496454, 0.9131205673758865, 0.9290780141843972, 0.9414893617021277, 0.9468085106382979, 0.950354609929078, 0.9521276595744681, 0.9556737588652482, 0.9574468085106383, 0.9574468085106383, 0.9592198581560284, 0.9592198581560284, 0.9592198581560284, 0.9592198581560284, 0.9592198581560284, 0.9592198581560284, 0.9609929078014184, 0.9609929078014184, 0.9609929078014184, 0.9609929078014184, 0.9609929078014184, 0.9609929078014184, 0.9609929078014184, 0.9609929078014184, 0.9609929078014184, 0.9609929078014184, 0.9609929078014184, 0.9609929078014184, 0.9609929078014184, 0.9609929078014184, 0.9609929078014184, 0.9609929078014184, 0.9609929078014184, 0.9609929078014184, 0.9609929078014184, 0.9609929078014184, 0.9609929078014184, 0.9609929078014184, 0.9609929078014184, 0.9609929078014184, 0.9609929078014184, 0.9609929078014184, 0.9609929078014184, 0.9609929078014184, 0.9609929078014184, 0.9609929078014184, 0.9609929078014184]"
"[0.6666666666666666, 0.8209219858156028, 0.851063829787234, 0.8847517730496454, 0.9024822695035462, 0.9078014184397163, 0.9202127659574468, 0.9343971631205674, 0.9379432624113475, 0.9414893617021277, 0.9414893617021277, 0.9414893617021277, 0.9432624113475178, 0.9432624113475178, 0.9450354609929078, 0.9450354609929078, 0.9450354609929078, 0.9450354609929078, 0.9450354609929078, 0.9450354609929078, 0.9450354609929078, 0.9450354609929078, 0.9450354609929078, 0.9450354609929078, 0.9450354609929078, 0.9450354609929078, 0.9450354609929078, 0.9450354609929078, 0.9450354609929078, 0.9450354609929078, 0.9450354609929078, 0.9450354609929078, 0.9450354609929078, 0.9450354609929078, 0.9450354609929078, 0.9450354609929078, 0.9450354609929078, 0.9450354609929078, 0.9450354609929078, 0.9450354609929078, 0.9450354609929078, 0.9450354609929078, 0.9450354609929078, 0.9450354609929078, 0.9450354609929078, 0.9450354609929078, 0.9450354609929078, 0.9450354609929078, 0.9450354609929078, 0.9450354609929078]"
"[0.7145390070921985, 0.8315602836879432, 0.8563829787234043, 0.8812056737588653, 0.900709219858156, 0.9148936170212766, 0.9219858156028369, 0.9290780141843972, 0.9326241134751773, 0.9379432624113475, 0.9432624113475178, 0.9450354609929078, 0.9450354609929078, 0.9450354609929078, 0.9450354609929078, 0.9450354609929078, 0.9450354609929078, 0.9450354609929078, 0.9450354609929078, 0.9450354609929078, 0.9450354609929078, 0.9450354609929078, 0.9450354609929078, 0.9450354609929078, 0.9450354609929078, 0.9450354609929078, 0.9450354609929078, 0.9450354609929078, 0.9450354609929078, 0.9450354609929078, 0.9450354609929078, 0.9450354609929078, 0.9450354609929078, 0.9450354609929078, 0.9450354609929078, 0.9450354609929078, 0.9450354609929078, 0.9450354609929078, 0.9450354609929078, 0.9450354609929078, 0.9450354609929078, 0.9450354609929078, 0.9450354609929078, 0.9450354609929078, 0.9450354609929078, 0.9450354609929078, 0.9450354609929078, 0.9450354609929078, 0.9450354609929078, 0.9450354609929078]"
"[0.6666666666666666, 0.8191489361702128, 0.8652482269503546, 0.8812056737588653, 0.898936170212766, 0.9113475177304965, 0.9326241134751773, 0.9361702127659575, 0.9450354609929078, 0.9468085106382979, 0.9485815602836879, 0.950354609929078, 0.9521276595744681, 0.9539007092198581, 0.9539007092198581, 0.9539007092198581, 0.9539007092198581, 0.9539007092198581, 0.9539007092198581, 0.9539007092198581, 0.9556737588652482, 0.9556737588652482, 0.9556737588652482, 0.9556737588652482, 0.9556737588652482, 0.9556737588652482, 0.9556737588652482, 0.9556737588652482, 0.9556737588652482, 0.9556737588652482, 0.9556737588652482, 0.9556737588652482, 0.9556737588652482, 0.9556737588652482, 0.9556737588652482, 0.9556737588652482, 0.9556737588652482, 0.9556737588652482, 0.9556737588652482, 0.9556737588652482, 0.9556737588652482, 0.9556737588652482, 0.9556737588652482, 0.9556737588652482, 0.9556737588652482, 0.9556737588652482, 0.9556737588652482, 0.9556737588652482, 0.9556737588652482, 0.9556737588652482]"
