栀子,黄柏,甘草
栀子,黄柏,茵陈
蒲公英,栀子,茵陈
茵陈,郁金,甘草
茵陈,栀子,大黄
茵陈,附子,干姜
茵陈,山楂,麦芽
茵陈,败酱草,黄芩
茵陈,金钱草,虎杖
茵陈,大青叶,大黄
茵陈,板蓝根,龙胆草
茵陈,虎杖,枣仁
茵陈,蒲公英,栀子
茵陈,金钱草,车前草
茯苓,菖蒲,萆薢
茯苓,远志,菖蒲
薏仁,败酱草,丹皮
薏仁,滑石,通草
薏仁,桑枝,秦艽
车前草,旱莲草,凤尾草
车前草,鱼腥草,凤尾草
萹蓄,瞿麦,滑石
金钱草,茵陈,栀子
豨莶草,白术,薏仁
枣仁,苦参,夜交藤
远志,茯神,厚朴
木香,车前子,荔枝核
白头翁,地榆,天冬
三七,白术,鸡冠花
