葛根,党参,白术
葛根,甘草,黄连
茯苓,薏苡仁,白术
吴茱萸,五味子,破故子
木香,槟榔,黄连
白术,陈皮,茯苓
山药,苛子,石榴皮
石榴皮,肉豆蔻,苛子
石榴皮,肉豆蔻,罂粟
五味子,破故子,肉豆蔻
